loyalty_guest_id,week_ending_date,transaction_date,first_transaction_date,days_from_first_transaction,guest_transaction_count,one_and_done,transaction_hour,time_of_day,day_of_week,message_key,transaction_date_utc,order_discount_amount,menu_item_id,menu_item_name,menu_item_description,plu,product_category_description,department_description,menu_item_status_type_description,flavor_description,flavor_long_name,flavor_short_name,line_item_quantity,line_item_amount,line_item_amount_less_vat,line_item_discount_amount,line_item_description,order_total,order_amount,iso_currency_alpha_code,restaurant_id,restaurant_city_name,restaurant_state_name,restaurant_country_name,restaurant_postal_code,restaurant_non_traditional_type_description,rewards_redeemed_amount,restaurant_number,business_date,promotion_id,promotion_name,promotion_description,discount_type_description,coupon_offer_plu,whole_order_dis_fos,whole_order_dis_fosd,line_item_id,is_employee_meal,is_catering_flag
2JX0NNRP,2024-10-27,2024-10-27 13:25:09.0000000,2024-10-27 13:25:09.0000000,0,3,0,13,Lunch,6,156,2024-10-27 13:25:09.0000000,0,49,Other Carrier Item 49,other carrier description,100049,other carrier,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,7.19000005722046,6.65999984741211,0,Other Carrier Item 49,27.8799991607666,25.8099994659424,USD,16,Raleigh,North Carolina,USA,20458,Walmart,2.26999998092651,1016,2024-10-27,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
AxRUpCNs,2024-12-29,2024-12-26 13:17:12.0000000,2024-12-26 13:17:12.0000000,0,1,1,13,Lunch,3,157,2024-12-26 13:17:12.0000000,0,67,Fountain Item 67,fountain description,100067,fountain,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,9.07999992370605,8.40999984741211,0,Fountain Item 67,25.0200004577637,23.1599998474121,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,3.24000000953674,1003,2024-12-26,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
AxRUpCNs,2024-12-29,2024-12-26 13:17:12.0000000,2024-12-26 13:17:12.0000000,0,1,1,13,Lunch,3,157,2024-12-26 13:17:12.0000000,0,35,Returnable Items Item 35,returnable items description,100035,returnable items,Food,Active,Baked Lays,Baked Lays,BakedLays,1,8.35000038146973,7.73000001907349,0,Returnable Items Item 35,25.0200004577637,23.1599998474121,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,3.24000000953674,1003,2024-12-26,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
AxRUpCNs,2024-12-29,2024-12-26 13:17:12.0000000,2024-12-26 13:17:12.0000000,0,1,1,13,Lunch,3,157,2024-12-26 13:17:12.0000000,0,92,Footlong Item 92,footlong description,100092,footlong,Food,Active,SunChips Cheddar,SunChips Harvest Cheddar,SunChips,1,5.73000001907349,5.30999994277954,0,Footlong Item 92,25.0200004577637,23.1599998474121,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,3.24000000953674,1003,2024-12-26,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
HtAd32ji,2025-06-15,2025-06-12 19:30:51.0000000,2025-06-12 19:30:51.0000000,0,1,1,19,Dinner,3,158,2025-06-12 19:30:51.0000000,0,65,Muffin Melt Item 65,muffin melt description,100065,muffin melt,Food,Active,Gluten-Free,Gluten-Free,GF,2,19.5400009155273,18.0900001525879,0,Muffin Melt Item 65,54.7099990844727,50.6599998474121,USD,10,Houston,Texas,USA,22156,Gas Station,0,1010,2025-06-12,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
HtAd32ji,2025-06-15,2025-06-12 19:30:51.0000000,2025-06-12 19:30:51.0000000,0,1,1,19,Dinner,3,158,2025-06-12 19:30:51.0000000,0,76,Bottled Beverage Item 76,bottled beverage description,100076,bottled beverage,Food,Active,Lemonade,Lemonade,Lemonade,2,22.1000003814697,20.4599990844727,0,Bottled Beverage Item 76,54.7099990844727,50.6599998474121,USD,10,Houston,Texas,USA,22156,Gas Station,0,1010,2025-06-12,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
HtAd32ji,2025-06-15,2025-06-12 19:30:51.0000000,2025-06-12 19:30:51.0000000,0,1,1,19,Dinner,3,158,2025-06-12 19:30:51.0000000,0,85,Mdp Bottled Drinks Item 85,mdp bottled drinks description,100085,mdp bottled drinks,Food,Active,Sprite,Sprite,Sprite,1,9.02000045776367,8.35000038146973,0,Mdp Bottled Drinks Item 85,54.7099990844727,50.6599998474121,USD,10,Houston,Texas,USA,22156,Gas Station,0,1010,2025-06-12,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
dJp62hDi,2025-02-09,2025-02-06 14:35:13.0000000,2024-11-10 17:16:32.0000000,88,4,0,14,Lunch,3,159,2025-02-06 14:35:13.0000000,0,99,Mdp Add-Ons Item 99,mdp add-ons description,100099,mdp add-ons,Food,Active,Multigrain,Multigrain,Multi,2,14.3800001144409,13.3100004196167,0,Mdp Add-Ons Item 99,59.5999984741211,55.1800003051758,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,0,1003,2025-02-06,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
dJp62hDi,2025-02-09,2025-02-06 14:35:13.0000000,2024-11-10 17:16:32.0000000,88,4,0,14,Lunch,3,159,2025-02-06 14:35:13.0000000,0,56,Mdp Fountain Drinks Item 56,mdp fountain drinks description,100056,mdp fountain drinks,Food,Active,Multigrain,Multigrain,Multi,1,14.460000038147,13.3900003433228,0,Mdp Fountain Drinks Item 56,59.5999984741211,55.1800003051758,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,0,1003,2025-02-06,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
dJp62hDi,2025-02-09,2025-02-06 14:35:13.0000000,2024-11-10 17:16:32.0000000,88,4,0,14,Lunch,3,159,2025-02-06 14:35:13.0000000,0,88,Pizza Item 88,pizza description,100088,pizza,Food,Active,Italian Bread,Italian Bread,Italian,2,26.3400001525879,24.3899993896484,0,Pizza Item 88,59.5999984741211,55.1800003051758,USD,3,Harrisburg,Pennsylvania,USA,81482,Traditional,0,1003,2025-02-06,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
yDIPwtqx,2025-05-18,2025-05-13 14:44:13.0000000,2025-03-16 15:15:33.0000000,58,4,0,14,Lunch,1,160,2025-05-13 14:44:13.0000000,0,67,Fountain Item 67,fountain description,100067,fountain,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,10.2600002288818,9.5,0,Fountain Item 67,36.0999984741211,33.4300003051758,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2025-05-13,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
yDIPwtqx,2025-05-18,2025-05-13 14:44:13.0000000,2025-03-16 15:15:33.0000000,58,4,0,14,Lunch,1,160,2025-05-13 14:44:13.0000000,0,104,Muffin Melt Item 104,muffin melt description,100104,muffin melt,Food,Active,Sprite,Sprite,Sprite,1,12.8999996185303,11.9399995803833,0,Muffin Melt Item 104,36.0999984741211,33.4300003051758,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2025-05-13,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
yDIPwtqx,2025-05-18,2025-05-13 14:44:13.0000000,2025-03-16 15:15:33.0000000,58,4,0,14,Lunch,1,160,2025-05-13 14:44:13.0000000,0,82,Add On Item 82,add on description,100082,add on,Food,Active,Diet Coke,Diet Coke,DietCoke,1,10.2700004577637,9.51000022888184,0,Add On Item 82,36.0999984741211,33.4300003051758,USD,16,Raleigh,North Carolina,USA,20458,Walmart,0,1016,2025-05-13,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
9djTrfc6,2024-12-08,2024-12-06 20:26:49.0000000,2024-12-06 20:26:49.0000000,0,4,0,20,Dinner,4,161,2024-12-06 20:26:49.0000000,0,50,Other Carrier Item 50,other carrier description,100050,other carrier,Food,Active,Gluten-Free,Gluten-Free,GF,1,7.92999982833862,7.34000015258789,0,Other Carrier Item 50,31.7999992370605,29.4500007629395,USD,18,Ann Arbor,Michigan,USA,31319,Airport,0,1018,2024-12-06,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
9djTrfc6,2024-12-08,2024-12-06 20:26:49.0000000,2024-12-06 20:26:49.0000000,0,4,0,20,Dinner,4,161,2024-12-06 20:26:49.0000000,0,51,Mdp Bottled Drinks Item 51,mdp bottled drinks description,100051,mdp bottled drinks,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,2,9.46000003814697,8.76000022888184,0,Mdp Bottled Drinks Item 51,31.7999992370605,29.4500007629395,USD,18,Ann Arbor,Michigan,USA,31319,Airport,0,1018,2024-12-06,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
9djTrfc6,2024-12-08,2024-12-06 20:26:49.0000000,2024-12-06 20:26:49.0000000,0,4,0,20,Dinner,4,161,2024-12-06 20:26:49.0000000,0,59,Mdp Breadsticks/Wings Item 59,mdp breadsticks/wings description,100059,mdp breadsticks/wings,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,12.0600004196167,11.1700000762939,0,Mdp Breadsticks/Wings Item 59,31.7999992370605,29.4500007629395,USD,18,Ann Arbor,Michigan,USA,31319,Airport,0,1018,2024-12-06,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
9JS47NYw,2025-02-16,2025-02-10 11:03:56.0000000,2025-02-10 11:03:56.0000000,0,1,1,11,Lunch,0,162,2025-02-10 11:03:56.0000000,0,10,Fountain Drink Medium,Fountain soda,100010,fountain,Food,Active,Coke,Coca-Cola,Coke,2,7.40000009536743,6.84999990463257,0,Fountain Drink Medium,28.3999996185303,26.2999992370605,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-02-10,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
9JS47NYw,2025-02-16,2025-02-10 11:03:56.0000000,2025-02-10 11:03:56.0000000,0,1,1,11,Lunch,0,162,2025-02-10 11:03:56.0000000,0,118,Cookies Item 118,cookies description,100118,cookies,Food,Active,Multigrain,Multigrain,Multi,1,9.77999973297119,9.0600004196167,0,Cookies Item 118,28.3999996185303,26.2999992370605,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-02-10,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
9JS47NYw,2025-02-16,2025-02-10 11:03:56.0000000,2025-02-10 11:03:56.0000000,0,1,1,11,Lunch,0,162,2025-02-10 11:03:56.0000000,0,45,Mdp Misc Item 45,mdp misc description,100045,mdp misc,Food,Active,Coke,Coca-Cola,Coke,2,9.11999988555908,8.4399995803833,0,Mdp Misc Item 45,28.3999996185303,26.2999992370605,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-02-10,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
KpLMcNfA,2025-01-12,2025-01-08 13:25:16.0000000,2025-01-08 13:25:16.0000000,0,1,1,13,Lunch,2,163,2025-01-08 13:25:16.0000000,0,1,"Turkey Breast 6""",Classic Turkey on bread,100001,6 inch,Food,Active,Italian Bread,Italian Bread,Italian,1,6.38000011444092,5.90999984741211,0,"Turkey Breast 6""",40.0699996948242,37.0999984741211,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2025-01-08,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
KpLMcNfA,2025-01-12,2025-01-08 13:25:16.0000000,2025-01-08 13:25:16.0000000,0,1,1,13,Lunch,2,163,2025-01-08 13:25:16.0000000,0,50,Other Carrier Item 50,other carrier description,100050,other carrier,Food,Active,Gluten-Free,Gluten-Free,GF,2,27.1399993896484,25.1299991607666,0,Other Carrier Item 50,40.0699996948242,37.0999984741211,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2025-01-08,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
KpLMcNfA,2025-01-12,2025-01-08 13:25:16.0000000,2025-01-08 13:25:16.0000000,0,1,1,13,Lunch,2,163,2025-01-08 13:25:16.0000000,0,81,Cookies Item 81,cookies description,100081,cookies,Food,Active,SunChips Cheddar,SunChips Harvest Cheddar,SunChips,1,3.57999992370605,3.30999994277954,0,Cookies Item 81,40.0699996948242,37.0999984741211,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2025-01-08,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
OKg7FjvV,2025-01-19,2025-01-16 11:42:09.0000000,2025-01-16 11:42:09.0000000,0,1,1,11,Lunch,3,164,2025-01-16 11:42:09.0000000,0,14,Sandwich Platter,Catering platter,100014,catering,Food,Active,Italian Bread,Italian Bread,Italian,1,11.0799999237061,10.2600002288818,0,Sandwich Platter,28.9899997711182,26.8400001525879,USD,10,Houston,Texas,USA,22156,Gas Station,0,1010,2025-01-16,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1,0,1
OKg7FjvV,2025-01-19,2025-01-16 11:42:09.0000000,2025-01-16 11:42:09.0000000,0,1,1,11,Lunch,3,164,2025-01-16 11:42:09.0000000,0,84,Soups Item 84,soups description,100084,soups,Food,Active,Sprite,Sprite,Sprite,1,12.4099998474121,11.4899997711182,0,Soups Item 84,28.9899997711182,26.8400001525879,USD,10,Houston,Texas,USA,22156,Gas Station,0,1010,2025-01-16,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,2,0,1
OKg7FjvV,2025-01-19,2025-01-16 11:42:09.0000000,2025-01-16 11:42:09.0000000,0,1,1,11,Lunch,3,164,2025-01-16 11:42:09.0000000,0,88,Pizza Item 88,pizza description,100088,pizza,Food,Active,Italian Bread,Italian Bread,Italian,1,3.34999990463257,3.09999990463257,0,Pizza Item 88,28.9899997711182,26.8400001525879,USD,10,Houston,Texas,USA,22156,Gas Station,0,1010,2025-01-16,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,3,0,1
xhWrKoZB,2025-02-23,2025-02-17 14:44:09.0000000,2024-12-06 17:03:32.0000000,73,5,0,14,Lunch,0,165,2025-02-17 14:44:09.0000000,0,84,Soups Item 84,soups description,100084,soups,Food,Active,Sprite,Sprite,Sprite,2,13.3800001144409,12.3900003433228,0,Soups Item 84,23.9200000762939,22.1499996185303,USD,14,Scottsdale,Arizona,USA,91070,Walmart,0,1014,2025-02-17,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
xhWrKoZB,2025-02-23,2025-02-17 14:44:09.0000000,2024-12-06 17:03:32.0000000,73,5,0,14,Lunch,0,165,2025-02-17 14:44:09.0000000,0,23,Other Carrier Item 23,other carrier description,100023,other carrier,Food,Active,Lemonade,Lemonade,Lemonade,1,5.59000015258789,5.17999982833862,0,Other Carrier Item 23,23.9200000762939,22.1499996185303,USD,14,Scottsdale,Arizona,USA,91070,Walmart,0,1014,2025-02-17,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
xhWrKoZB,2025-02-23,2025-02-17 14:44:09.0000000,2024-12-06 17:03:32.0000000,73,5,0,14,Lunch,0,165,2025-02-17 14:44:09.0000000,0,96,Pizza Item 96,pizza description,100096,pizza,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,3.1800000667572,2.94000005722046,0,Pizza Item 96,23.9200000762939,22.1499996185303,USD,14,Scottsdale,Arizona,USA,91070,Walmart,0,1014,2025-02-17,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
8bWR0rKc,2025-06-01,2025-05-28 13:49:31.0000000,2025-05-28 13:49:31.0000000,0,2,0,13,Lunch,2,166,2025-05-28 13:49:31.0000000,0,24,Mdp Breadsticks/Wings Item 24,mdp breadsticks/wings description,100024,mdp breadsticks/wings,Food,Active,Gluten-Free,Gluten-Free,GF,2,10.5799999237061,9.80000019073486,0,Mdp Breadsticks/Wings Item 24,34.9500007629395,32.3600006103516,USD,9,Naperville,Illinois,USA,30379,Mall,0,1009,2025-05-28,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
8bWR0rKc,2025-06-01,2025-05-28 13:49:31.0000000,2025-05-28 13:49:31.0000000,0,2,0,13,Lunch,2,166,2025-05-28 13:49:31.0000000,0,32,Salad Item 32,salad description,100032,salad,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,1,7.28999996185303,6.75,0,Salad Item 32,34.9500007629395,32.3600006103516,USD,9,Naperville,Illinois,USA,30379,Mall,0,1009,2025-05-28,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
8bWR0rKc,2025-06-01,2025-05-28 13:49:31.0000000,2025-05-28 13:49:31.0000000,0,2,0,13,Lunch,2,166,2025-05-28 13:49:31.0000000,0,99,Mdp Add-Ons Item 99,mdp add-ons description,100099,mdp add-ons,Food,Active,Multigrain,Multigrain,Multi,1,14.4899997711182,13.4200000762939,0,Mdp Add-Ons Item 99,34.9500007629395,32.3600006103516,USD,9,Naperville,Illinois,USA,30379,Mall,0,1009,2025-05-28,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
tLUKaqPx,2025-06-29,2025-06-28 14:44:53.0000000,2024-12-02 11:27:43.0000000,208,3,0,14,Lunch,5,167,2025-06-28 14:44:53.0000000,0,117,Salad Item 117,salad description,100117,salad,Food,Active,Multigrain,Multigrain,Multi,2,11.539999961853,10.6899995803833,0,Salad Item 117,27.25,25.2299995422363,USD,21,Green Bay,Wisconsin,USA,42087,Mall,0,1021,2025-06-28,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
tLUKaqPx,2025-06-29,2025-06-28 14:44:53.0000000,2024-12-02 11:27:43.0000000,208,3,0,14,Lunch,5,167,2025-06-28 14:44:53.0000000,0,1,"Turkey Breast 6""",Classic Turkey on bread,100001,6 inch,Food,Active,Italian Bread,Italian Bread,Italian,2,6.19999980926514,5.73999977111816,0,"Turkey Breast 6""",27.25,25.2299995422363,USD,21,Green Bay,Wisconsin,USA,42087,Mall,0,1021,2025-06-28,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
tLUKaqPx,2025-06-29,2025-06-28 14:44:53.0000000,2024-12-02 11:27:43.0000000,208,3,0,14,Lunch,5,167,2025-06-28 14:44:53.0000000,0,73,Wrap Item 73,wrap description,100073,wrap,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,1,7.48999977111816,6.94000005722046,0,Wrap Item 73,27.25,25.2299995422363,USD,21,Green Bay,Wisconsin,USA,42087,Mall,0,1021,2025-06-28,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
Tow88H5s,2024-11-24,2024-11-22 10:12:29.0000000,2024-11-22 10:12:29.0000000,0,1,1,10,Morning,4,168,2024-11-22 10:12:29.0000000,0,75,Mdp Breadsticks/Wings Item 75,mdp breadsticks/wings description,100075,mdp breadsticks/wings,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,1,10.3900003433228,9.61999988555908,0,Mdp Breadsticks/Wings Item 75,26.4799995422363,24.5200004577637,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2024-11-22,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,1,0,0
Tow88H5s,2024-11-24,2024-11-22 10:12:29.0000000,2024-11-22 10:12:29.0000000,0,1,1,10,Morning,4,168,2024-11-22 10:12:29.0000000,0,18,Cookies Item 18,cookies description,100018,cookies,Food,Active,Doritos Nacho,Doritos Nacho,Doritos,1,11.2799997329712,10.4399995803833,0,Cookies Item 18,26.4799995422363,24.5200004577637,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2024-11-22,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,2,0,0
Tow88H5s,2024-11-24,2024-11-22 10:12:29.0000000,2024-11-22 10:12:29.0000000,0,1,1,10,Morning,4,168,2024-11-22 10:12:29.0000000,0,10,Fountain Drink Medium,Fountain soda,100010,fountain,Food,Active,Coke,Coca-Cola,Coke,1,2.84999990463257,2.64000010490417,0,Fountain Drink Medium,26.4799995422363,24.5200004577637,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2024-11-22,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,3,0,0
1y0HA9IR,2024-09-29,2024-09-27 13:28:17.0000000,2024-09-27 13:28:17.0000000,0,2,0,13,Lunch,4,169,2024-09-27 13:28:17.0000000,0,58,Other Misc Item 58,other misc description,100058,other misc,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,1,6.21999979019165,5.76000022888184,0,Other Misc Item 58,40.2799987792969,37.2900009155273,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2024-09-27,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,1,0,0
1y0HA9IR,2024-09-29,2024-09-27 13:28:17.0000000,2024-09-27 13:28:17.0000000,0,2,0,13,Lunch,4,169,2024-09-27 13:28:17.0000000,0,21,Wrap Item 21,wrap description,100021,wrap,Food,Active,Gluten-Free,Gluten-Free,GF,1,3.08999991416931,2.85999989509583,0,Wrap Item 21,40.2799987792969,37.2900009155273,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2024-09-27,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,2,0,0
1y0HA9IR,2024-09-29,2024-09-27 13:28:17.0000000,2024-09-27 13:28:17.0000000,0,2,0,13,Lunch,4,169,2024-09-27 13:28:17.0000000,0,17,Other Beverage Item 17,other beverage description,100017,other beverage,Food,Active,Coke,Coca-Cola,Coke,2,27.9799995422363,25.9099998474121,0,Other Beverage Item 17,40.2799987792969,37.2900009155273,USD,17,Columbus,Ohio,USA,59823,Airport,0,1017,2024-09-27,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,3,0,0
ozSptQLx,2025-03-23,2025-03-23 13:14:49.0000000,2024-09-24 18:44:01.0000000,180,2,0,13,Lunch,6,170,2025-03-23 13:14:49.0000000,0,104,Muffin Melt Item 104,muffin melt description,100104,muffin melt,Food,Active,Sprite,Sprite,Sprite,1,2.88000011444092,2.67000007629395,0,Muffin Melt Item 104,26.7000007629395,24.7199993133545,USD,4,Boston,Massachusetts,USA,13905,Traditional,0,1004,2025-03-23,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
ozSptQLx,2025-03-23,2025-03-23 13:14:49.0000000,2024-09-24 18:44:01.0000000,180,2,0,13,Lunch,6,170,2025-03-23 13:14:49.0000000,0,43,Mdp Breadsticks/Wings Item 43,mdp breadsticks/wings description,100043,mdp breadsticks/wings,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,7.8600001335144,7.28000020980835,0,Mdp Breadsticks/Wings Item 43,26.7000007629395,24.7199993133545,USD,4,Boston,Massachusetts,USA,13905,Traditional,0,1004,2025-03-23,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
ozSptQLx,2025-03-23,2025-03-23 13:14:49.0000000,2024-09-24 18:44:01.0000000,180,2,0,13,Lunch,6,170,2025-03-23 13:14:49.0000000,0,65,Muffin Melt Item 65,muffin melt description,100065,muffin melt,Food,Active,Gluten-Free,Gluten-Free,GF,2,13.9799995422363,12.9399995803833,0,Muffin Melt Item 65,26.7000007629395,24.7199993133545,USD,4,Boston,Massachusetts,USA,13905,Traditional,0,1004,2025-03-23,NULL,NULL,NULL,NULL,NULL,0,0,3,0,0
NOQ7N6EQ,2025-01-12,2025-01-09 11:05:22.0000000,2025-01-09 11:05:22.0000000,0,2,0,11,Lunch,3,171,2025-01-09 11:05:22.0000000,5.59000015258789,44,Bottled Beverage Item 44,bottled beverage description,100044,bottled beverage,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,6.69000005722046,6.19000005722046,2,Bottled Beverage Item 44,25.8299999237061,23.9200000762939,USD,19,Rochester,Minnesota,USA,44993,Hospital,0,1019,2025-01-09,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,5.59000015258789,2,1,0,0
NOQ7N6EQ,2025-01-12,2025-01-09 11:05:22.0000000,2025-01-09 11:05:22.0000000,0,2,0,11,Lunch,3,171,2025-01-09 11:05:22.0000000,5.59000015258789,110,Hot Beverage Item 110,hot beverage description,100110,hot beverage,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,1,14.0500001907349,13.0100002288818,2,Hot Beverage Item 110,25.8299999237061,23.9200000762939,USD,19,Rochester,Minnesota,USA,44993,Hospital,0,1019,2025-01-09,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,5.59000015258789,2,2,0,0
NOQ7N6EQ,2025-01-12,2025-01-09 11:05:22.0000000,2025-01-09 11:05:22.0000000,0,2,0,11,Lunch,3,171,2025-01-09 11:05:22.0000000,5.59000015258789,3,"Veggie Delite 6""",Veggie sub,100003,6 inch,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,1,3.1800000667572,2.94000005722046,1.5900000333786,"Veggie Delite 6""",25.8299999237061,23.9200000762939,USD,19,Rochester,Minnesota,USA,44993,Hospital,0,1019,2025-01-09,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,5.59000015258789,1.5900000333786,3,0,0
DvJXNMET,2025-01-05,2025-01-03 19:11:51.0000000,2025-01-03 19:11:51.0000000,0,2,0,19,Dinner,4,172,2025-01-03 19:11:51.0000000,0,61,3 Inch Item 61,3 inch description,100061,3 inch,Food,Active,Baked Lays,Baked Lays,BakedLays,1,9.3100004196167,8.61999988555908,0,3 Inch Item 61,33.3699989318848,30.8999996185303,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2025-01-03,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,1,0,0
DvJXNMET,2025-01-05,2025-01-03 19:11:51.0000000,2025-01-03 19:11:51.0000000,0,2,0,19,Dinner,4,172,2025-01-03 19:11:51.0000000,0,33,Mdp Misc Item 33,mdp misc description,100033,mdp misc,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,1,8.14000034332275,7.53999996185303,0,Mdp Misc Item 33,33.3699989318848,30.8999996185303,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2025-01-03,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,2,0,0
DvJXNMET,2025-01-05,2025-01-03 19:11:51.0000000,2025-01-03 19:11:51.0000000,0,2,0,19,Dinner,4,172,2025-01-03 19:11:51.0000000,0,114,6 Inch Item 114,6 inch description,100114,6 inch,Food,Active,Diet Coke,Diet Coke,DietCoke,1,13.4499998092651,12.4499998092651,0,6 Inch Item 114,33.3699989318848,30.8999996185303,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2025-01-03,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,3,0,0
dDiGADKd,2025-05-25,2025-05-25 11:39:27.0000000,2025-05-25 11:39:27.0000000,0,1,1,11,Lunch,6,173,2025-05-25 11:39:27.0000000,0,10,Fountain Drink Medium,Fountain soda,100010,fountain,Food,Active,Coke,Coca-Cola,Coke,1,6.90999984741211,6.40000009536743,0,Fountain Drink Medium,26.4699993133545,24.5100002288818,USD,22,Memphis,Tennessee,USA,93886,Hospital,0,1022,2025-05-25,NULL,NULL,NULL,NULL,NULL,0,0,1,0,0
dDiGADKd,2025-05-25,2025-05-25 11:39:27.0000000,2025-05-25 11:39:27.0000000,0,1,1,11,Lunch,6,173,2025-05-25 11:39:27.0000000,0,20,Mdp Misc Item 20,mdp misc description,100020,mdp misc,Food,Active,Sprite,Sprite,Sprite,1,13.6199998855591,12.6099996566772,0,Mdp Misc Item 20,26.4699993133545,24.5100002288818,USD,22,Memphis,Tennessee,USA,93886,Hospital,0,1022,2025-05-25,NULL,NULL,NULL,NULL,NULL,0,0,2,0,0
