loyalty_guest_id,week_ending_date,transaction_date,transaction_hour,time_of_day,day_of_week,message_key,transaction_date_utc,order_discount_amount,menu_item_id,menu_item_name,menu_item_description,plu,product_category_description,department_description,menu_item_status_type_description,flavor_description,flavor_long_name,flavor_short_name,line_item_quantity,line_item_amount,line_item_amount_less_vat,line_item_discount_amount,line_item_description,order_total,order_amount,iso_currency_alpha_code,restaurant_id,restaurant_city_name,restaurant_state_name,restaurant_country_name,restaurant_postal_code,restaurant_non_traditional_type_description,rewards_redeemed_amount,restaurant_number,business_date,promotion_id,promotion_name,promotion_description,discount_type_desc,coupon_offer_plu,whole_order_dis_fos,whole_order_dis_fosd,line_item_id
La3X2UfU,2025-05-18,2025-05-14 14:03:42.0000000,14,Lunch,2,374,2025-05-14 14:03:42.0000000,0,88,Pizza Item 88,pizza description,100088,pizza,Food,Active,Italian Bread,Italian Bread,Italian,1,5.5,5.09000015258789,0,Pizza Item 88,35.560001373291,32.9300003051758,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2025-05-14,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,2
La3X2UfU,2025-05-18,2025-05-14 14:03:42.0000000,14,Lunch,2,374,2025-05-14 14:03:42.0000000,0,65,Muffin Melt Item 65,muffin melt description,100065,muffin melt,Food,Active,Gluten-Free,Gluten-Free,GF,1,14.1599998474121,13.1099996566772,0,Muffin Melt Item 65,35.560001373291,32.9300003051758,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2025-05-14,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,3
zOtUSWoB,2025-03-23,2025-03-19 15:28:40.0000000,15,Afternoon,2,376,2025-03-19 15:28:40.0000000,0,20,Mdp Misc Item 20,mdp misc description,100020,mdp misc,Food,Active,Sprite,Sprite,Sprite,2,22.6399993896484,20.9599990844727,0,Mdp Misc Item 20,57.4099998474121,53.1599998474121,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-03-19,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,1
zOtUSWoB,2025-03-23,2025-03-19 15:28:40.0000000,15,Afternoon,2,376,2025-03-19 15:28:40.0000000,0,27,Mdp Calzone/Slice Item 27,mdp calzone/slice description,100027,mdp calzone/slice,Food,Active,Diet Coke,Diet Coke,DietCoke,2,27.4599990844727,25.4300003051758,0,Mdp Calzone/Slice Item 27,57.4099998474121,53.1599998474121,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-03-19,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,2
zOtUSWoB,2025-03-23,2025-03-19 15:28:40.0000000,15,Afternoon,2,376,2025-03-19 15:28:40.0000000,0,88,Pizza Item 88,pizza description,100088,pizza,Food,Active,Italian Bread,Italian Bread,Italian,1,3.05999994277954,2.82999992370605,0,Pizza Item 88,57.4099998474121,53.1599998474121,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-03-19,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,3
gsA69fh1,2024-11-10,2024-11-06 18:45:14.0000000,18,Dinner,2,379,2024-11-06 18:45:14.0000000,0,25,Other Carrier Item 25,other carrier description,100025,other carrier,Food,Active,Baked Lays,Baked Lays,BakedLays,2,17.3400001525879,16.0599994659424,0,Other Carrier Item 25,45.2000007629395,41.8499984741211,USD,20,Columbia,Missouri,USA,19358,University,0,1020,2024-11-06,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,1
gsA69fh1,2024-11-10,2024-11-06 18:45:14.0000000,18,Dinner,2,379,2024-11-06 18:45:14.0000000,0,63,3 Inch Item 63,3 inch description,100063,3 inch,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,11.289999961853,10.4499998092651,0,3 Inch Item 63,45.2000007629395,41.8499984741211,USD,20,Columbia,Missouri,USA,19358,University,0,1020,2024-11-06,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,2
gsA69fh1,2024-11-10,2024-11-06 18:45:14.0000000,18,Dinner,2,379,2024-11-06 18:45:14.0000000,0,50,Other Carrier Item 50,other carrier description,100050,other carrier,Food,Active,Gluten-Free,Gluten-Free,GF,1,13.2200002670288,12.2399997711182,0,Other Carrier Item 50,45.2000007629395,41.8499984741211,USD,20,Columbia,Missouri,USA,19358,University,0,1020,2024-11-06,7,Catering 10% off,Catering discount,Percent Discount,10007,0,0,3
d2W7JDPJ,2025-08-31,2025-08-27 12:38:45.0000000,12,Lunch,2,380,2025-08-27 12:38:45.0000000,3.76999998092651,58,Other Misc Item 58,other misc description,100058,other misc,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,1,10.4899997711182,9.71000003814697,0,Other Misc Item 58,27.1599998474121,25.1499996185303,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-08-27,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,3.76999998092651,0,1
d2W7JDPJ,2025-08-31,2025-08-27 12:38:45.0000000,12,Lunch,2,380,2025-08-27 12:38:45.0000000,3.76999998092651,100,Mdp Breadsticks/Wings Item 100,mdp breadsticks/wings description,100100,mdp breadsticks/wings,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,1,5.17999982833862,4.80000019073486,0,Mdp Breadsticks/Wings Item 100,27.1599998474121,25.1499996185303,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-08-27,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,3.76999998092651,0,2
d2W7JDPJ,2025-08-31,2025-08-27 12:38:45.0000000,12,Lunch,2,380,2025-08-27 12:38:45.0000000,3.76999998092651,6,Rotisserie Chicken Salad,Chicken salad,100006,salad,Food,Active,Multigrain,Multigrain,Multi,1,9.47999954223633,8.77999973297119,0,Rotisserie Chicken Salad,27.1599998474121,25.1499996185303,USD,13,Boulder,Colorado,USA,20328,University,0,1013,2025-08-27,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,3.76999998092651,0,3
dKwIrMIk,2025-01-05,2025-01-03 17:07:06.0000000,17,Afternoon,4,381,2025-01-03 17:07:06.0000000,0,88,Pizza Item 88,pizza description,100088,pizza,Food,Active,Italian Bread,Italian Bread,Italian,1,10.1899995803833,9.4399995803833,0,Pizza Item 88,30.5599994659424,28.2900009155273,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2025-01-03,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,1
dKwIrMIk,2025-01-05,2025-01-03 17:07:06.0000000,17,Afternoon,4,381,2025-01-03 17:07:06.0000000,0,1,"Turkey Breast 6""",Classic Turkey on bread,100001,6 inch,Food,Active,Italian Bread,Italian Bread,Italian,1,13.3500003814697,12.3599996566772,0,"Turkey Breast 6""",30.5599994659424,28.2900009155273,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2025-01-03,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,2
dKwIrMIk,2025-01-05,2025-01-03 17:07:06.0000000,17,Afternoon,4,381,2025-01-03 17:07:06.0000000,0,107,Salad Item 107,salad description,100107,salad,Food,Active,Doritos Nacho,Doritos Nacho,Doritos,1,4.75,4.40000009536743,0,Salad Item 107,30.5599994659424,28.2900009155273,USD,23,Fort Wayne,Indiana,USA,52504,Walmart,0,1023,2025-01-03,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,3
aDNKgeIn,2024-11-17,2024-11-11 18:45:14.0000000,18,Dinner,0,383,2024-11-11 18:45:14.0000000,8.30000019073486,36,Footlong Item 36,footlong description,100036,footlong,Food,Active,Diet Coke,Diet Coke,DietCoke,1,4.69999980926514,4.34999990463257,0.939999997615814,Footlong Item 36,44.8400001525879,41.5200004577637,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2024-11-11,4,Employee Meal,Employee meal discount,Percent Discount,10004,8.30000019073486,0.939999997615814,1
aDNKgeIn,2024-11-17,2024-11-11 18:45:14.0000000,18,Dinner,0,383,2024-11-11 18:45:14.0000000,8.30000019073486,55,Mdp Misc Item 55,mdp misc description,100055,mdp misc,Food,Active,Lemonade,Lemonade,Lemonade,1,14.8000001907349,13.6999998092651,2.96000003814697,Mdp Misc Item 55,44.8400001525879,41.5200004577637,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2024-11-11,4,Employee Meal,Employee meal discount,Percent Discount,10004,8.30000019073486,2.96000003814697,2
aDNKgeIn,2024-11-17,2024-11-11 18:45:14.0000000,18,Dinner,0,383,2024-11-11 18:45:14.0000000,8.30000019073486,73,Wrap Item 73,wrap description,100073,wrap,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,2,22.0200004577637,20.3899993896484,4.40000009536743,Wrap Item 73,44.8400001525879,41.5200004577637,USD,8,Miami,Florida,USA,30926,Hospital,0,1008,2024-11-11,4,Employee Meal,Employee meal discount,Percent Discount,10004,8.30000019073486,4.40000009536743,3
ZhvkUDPq,2025-02-09,2025-02-06 10:48:17.0000000,10,Morning,3,390,2025-02-06 10:48:17.0000000,0,98,Bottled Beverage Item 98,bottled beverage description,100098,bottled beverage,Food,Active,Doritos Nacho,Doritos Nacho,Doritos,2,21.4599990844727,19.8700008392334,0,Bottled Beverage Item 98,39.2000007629395,36.2900009155273,USD,21,Green Bay,Wisconsin,USA,42087,Mall,0,1021,2025-02-06,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,1
ZhvkUDPq,2025-02-09,2025-02-06 10:48:17.0000000,10,Morning,3,390,2025-02-06 10:48:17.0000000,0,37,Catering Item 37,catering description,100037,catering,Food,Active,Baked Lays,Baked Lays,BakedLays,2,10.3400001525879,9.56999969482422,0,Catering Item 37,39.2000007629395,36.2900009155273,USD,21,Green Bay,Wisconsin,USA,42087,Mall,0,1021,2025-02-06,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,2
ZhvkUDPq,2025-02-09,2025-02-06 10:48:17.0000000,10,Morning,3,390,2025-02-06 10:48:17.0000000,0,16,Mdp Calzone/Slice Item 16,mdp calzone/slice description,100016,mdp calzone/slice,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,4.48999977111816,4.15999984741211,0,Mdp Calzone/Slice Item 16,39.2000007629395,36.2900009155273,USD,21,Green Bay,Wisconsin,USA,42087,Mall,0,1021,2025-02-06,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,3
OjtR469Y,2024-09-15,2024-09-15 14:54:55.0000000,14,Lunch,6,391,2024-09-15 14:54:55.0000000,5.55999994277954,110,Hot Beverage Item 110,hot beverage description,100110,hot beverage,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,1,11.0299997329712,10.210000038147,2,Hot Beverage Item 110,27.3199996948242,25.2999992370605,USD,22,Memphis,Tennessee,USA,93886,Hospital,0,1022,2024-09-15,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,5.55999994277954,2,1
OjtR469Y,2024-09-15,2024-09-15 14:54:55.0000000,14,Lunch,6,391,2024-09-15 14:54:55.0000000,5.55999994277954,5,Steak & Cheese Footlong,Footlong steak,100005,footlong,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,3.11999988555908,2.89000010490417,1.55999994277954,Steak & Cheese Footlong,27.3199996948242,25.2999992370605,USD,22,Memphis,Tennessee,USA,93886,Hospital,0,1022,2024-09-15,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,5.55999994277954,1.55999994277954,2
OjtR469Y,2024-09-15,2024-09-15 14:54:55.0000000,14,Lunch,6,391,2024-09-15 14:54:55.0000000,5.55999994277954,109,Returnable Items Item 109,returnable items description,100109,returnable items,Food,Active,Diet Coke,Diet Coke,DietCoke,1,11.1499996185303,10.3199996948242,2,Returnable Items Item 109,27.3199996948242,25.2999992370605,USD,22,Memphis,Tennessee,USA,93886,Hospital,0,1022,2024-09-15,6,Lunch Combo $2 off,Bundle discount,Bundle Coupon,10006,5.55999994277954,2,3
k9tgLb7t,2025-03-09,2025-03-05 10:15:03.0000000,10,Morning,2,392,2025-03-05 10:15:03.0000000,6.96000003814697,16,Mdp Calzone/Slice Item 16,mdp calzone/slice description,100016,mdp calzone/slice,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,11.9499998092651,11.0600004196167,2.39000010490417,Mdp Calzone/Slice Item 16,37.6399993896484,34.8400001525879,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2025-03-05,4,Employee Meal,Employee meal discount,Percent Discount,10004,6.96000003814697,2.39000010490417,1
k9tgLb7t,2025-03-09,2025-03-05 10:15:03.0000000,10,Morning,2,392,2025-03-05 10:15:03.0000000,6.96000003814697,1,"Turkey Breast 6""",Classic Turkey on bread,100001,6 inch,Food,Active,Italian Bread,Italian Bread,Italian,2,16.8199996948242,15.5699996948242,3.35999989509583,"Turkey Breast 6""",37.6399993896484,34.8400001525879,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2025-03-05,4,Employee Meal,Employee meal discount,Percent Discount,10004,6.96000003814697,3.35999989509583,2
k9tgLb7t,2025-03-09,2025-03-05 10:15:03.0000000,10,Morning,2,392,2025-03-05 10:15:03.0000000,6.96000003814697,84,Soups Item 84,soups description,100084,soups,Food,Active,Sprite,Sprite,Sprite,1,6.07000017166138,5.61999988555908,1.21000003814697,Soups Item 84,37.6399993896484,34.8400001525879,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2025-03-05,4,Employee Meal,Employee meal discount,Percent Discount,10004,6.96000003814697,1.21000003814697,3
qypCWr9v,2024-12-22,2024-12-17 12:47:01.0000000,12,Lunch,1,396,2024-12-17 12:47:01.0000000,0,48,Hot Beverage Item 48,hot beverage description,100048,hot beverage,Food,Active,Italian Bread,Italian Bread,Italian,1,7.86999988555908,7.28999996185303,0,Hot Beverage Item 48,45.9799995422363,42.5699996948242,USD,2,Jersey City,New Jersey,USA,39256,Mall,2.17000007629395,1002,2024-12-17,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,1
qypCWr9v,2024-12-22,2024-12-17 12:47:01.0000000,12,Lunch,1,396,2024-12-17 12:47:01.0000000,0,84,Soups Item 84,soups description,100084,soups,Food,Active,Sprite,Sprite,Sprite,2,6.98000001907349,6.46000003814697,0,Soups Item 84,45.9799995422363,42.5699996948242,USD,2,Jersey City,New Jersey,USA,39256,Mall,2.17000007629395,1002,2024-12-17,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,2
qypCWr9v,2024-12-22,2024-12-17 12:47:01.0000000,12,Lunch,1,396,2024-12-17 12:47:01.0000000,0,37,Catering Item 37,catering description,100037,catering,Food,Active,Baked Lays,Baked Lays,BakedLays,2,27.7199993133545,25.6700000762939,0,Catering Item 37,45.9799995422363,42.5699996948242,USD,2,Jersey City,New Jersey,USA,39256,Mall,2.17000007629395,1002,2024-12-17,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,3
djkWNdRf,2024-09-29,2024-09-23 20:43:43.0000000,20,Dinner,0,400,2024-09-23 20:43:43.0000000,5.69999980926514,103,Mdp Add-Ons Item 103,mdp add-ons description,100103,mdp add-ons,Food,Active,Multigrain,Multigrain,Multi,1,5,4.63000011444092,1,Mdp Add-Ons Item 103,30.7800006866455,28.5,USD,5,New Haven,Connecticut,USA,88907,Traditional,0,1005,2024-09-23,4,Employee Meal,Employee meal discount,Percent Discount,10004,5.69999980926514,1,1
djkWNdRf,2024-09-29,2024-09-23 20:43:43.0000000,20,Dinner,0,400,2024-09-23 20:43:43.0000000,5.69999980926514,4,Italian B.M.T. Footlong,Footlong B.M.T.,100004,footlong,Food,Active,Italian Bread,Italian Bread,Italian,2,13.6400003433228,12.6300001144409,2.73000001907349,Italian B.M.T. Footlong,30.7800006866455,28.5,USD,5,New Haven,Connecticut,USA,88907,Traditional,0,1005,2024-09-23,4,Employee Meal,Employee meal discount,Percent Discount,10004,5.69999980926514,2.73000001907349,2
djkWNdRf,2024-09-29,2024-09-23 20:43:43.0000000,20,Dinner,0,400,2024-09-23 20:43:43.0000000,5.69999980926514,50,Other Carrier Item 50,other carrier description,100050,other carrier,Food,Active,Gluten-Free,Gluten-Free,GF,1,9.85999965667725,9.13000011444092,1.97000002861023,Other Carrier Item 50,30.7800006866455,28.5,USD,5,New Haven,Connecticut,USA,88907,Traditional,0,1005,2024-09-23,4,Employee Meal,Employee meal discount,Percent Discount,10004,5.69999980926514,1.97000002861023,3
hic8ctFh,2025-04-20,2025-04-20 10:41:52.0000000,10,Morning,6,401,2025-04-20 10:41:52.0000000,7.57999992370605,82,Add On Item 82,add on description,100082,add on,Food,Active,Diet Coke,Diet Coke,DietCoke,1,6.92999982833862,6.42000007629395,0,Add On Item 82,54.5900001525879,50.5499992370605,USD,19,Rochester,Minnesota,USA,44993,Hospital,1.25999999046326,1019,2025-04-20,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,7.57999992370605,0,1
hic8ctFh,2025-04-20,2025-04-20 10:41:52.0000000,10,Morning,6,401,2025-04-20 10:41:52.0000000,7.57999992370605,47,Returnable Items Item 47,returnable items description,100047,returnable items,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,2,28.9200000762939,26.7800006866455,0,Returnable Items Item 47,54.5900001525879,50.5499992370605,USD,19,Rochester,Minnesota,USA,44993,Hospital,1.25999999046326,1019,2025-04-20,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,7.57999992370605,0,2
hic8ctFh,2025-04-20,2025-04-20 10:41:52.0000000,10,Morning,6,401,2025-04-20 10:41:52.0000000,7.57999992370605,8,Chocolate Chip Cookie,Cookie,100008,cookies,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,14.6999998092651,13.6099996566772,0,Chocolate Chip Cookie,54.5900001525879,50.5499992370605,USD,19,Rochester,Minnesota,USA,44993,Hospital,1.25999999046326,1019,2025-04-20,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,7.57999992370605,0,3
KErc7eR7,2025-07-27,2025-07-24 18:35:54.0000000,18,Dinner,3,405,2025-07-24 18:35:54.0000000,0,71,Footlong Item 71,footlong description,100071,footlong,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,5.30000019073486,4.90999984741211,0,Footlong Item 71,18.0799999237061,16.7399997711182,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-07-24,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,0,0,1
KErc7eR7,2025-07-27,2025-07-24 18:35:54.0000000,18,Dinner,3,405,2025-07-24 18:35:54.0000000,0,26,Returnable Items Item 26,returnable items description,100026,returnable items,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,3.20000004768372,2.96000003814697,0,Returnable Items Item 26,18.0799999237061,16.7399997711182,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-07-24,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,0,0,2
KErc7eR7,2025-07-27,2025-07-24 18:35:54.0000000,18,Dinner,3,405,2025-07-24 18:35:54.0000000,0,63,3 Inch Item 63,3 inch description,100063,3 inch,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,8.23999977111816,7.63000011444092,0,3 Inch Item 63,18.0799999237061,16.7399997711182,USD,15,Atlanta,Georgia,USA,19116,Traditional,0,1015,2025-07-24,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,0,0,3
vpaaQf6h,2025-07-27,2025-07-25 13:35:03.0000000,13,Lunch,4,406,2025-07-25 13:35:03.0000000,0.419999986886978,87,Fountain Item 87,fountain description,100087,fountain,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,7.01000022888184,6.48999977111816,0,Fountain Item 87,21.3600006103516,19.7800006866455,USD,12,Tacoma,Washington,USA,70217,University,0,1012,2025-07-25,7,Catering 10% off,Catering discount,Percent Discount,10007,0.419999986886978,0,1
vpaaQf6h,2025-07-27,2025-07-25 13:35:03.0000000,13,Lunch,4,406,2025-07-25 13:35:03.0000000,0.419999986886978,14,Sandwich Platter,Catering platter,100014,catering,Food,Active,Italian Bread,Italian Bread,Italian,1,4.17999982833862,3.86999988555908,0.419999986886978,Sandwich Platter,21.3600006103516,19.7800006866455,USD,12,Tacoma,Washington,USA,70217,University,0,1012,2025-07-25,7,Catering 10% off,Catering discount,Percent Discount,10007,0.419999986886978,0.419999986886978,2
vpaaQf6h,2025-07-27,2025-07-25 13:35:03.0000000,13,Lunch,4,406,2025-07-25 13:35:03.0000000,0.419999986886978,91,Fountain Item 91,fountain description,100091,fountain,Food,Active,Italian Bread,Italian Bread,Italian,1,8.59000015258789,7.94999980926514,0,Fountain Item 91,21.3600006103516,19.7800006866455,USD,12,Tacoma,Washington,USA,70217,University,0,1012,2025-07-25,7,Catering 10% off,Catering discount,Percent Discount,10007,0.419999986886978,0,3
5gGUNhsh,2025-04-20,2025-04-19 12:39:40.0000000,12,Lunch,5,408,2025-04-19 12:39:40.0000000,3.09999990463257,60,Mdp Bottled Drinks Item 60,mdp bottled drinks description,100060,mdp bottled drinks,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,6.30000019073486,5.82999992370605,0,Mdp Bottled Drinks Item 60,22.3400001525879,20.6900005340576,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2025-04-19,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,3.09999990463257,0,1
5gGUNhsh,2025-04-20,2025-04-19 12:39:40.0000000,12,Lunch,5,408,2025-04-19 12:39:40.0000000,3.09999990463257,70,Mdp Add-Ons Item 70,mdp add-ons description,100070,mdp add-ons,Food,Active,Oatmeal Raisin,Oatmeal Raisin Cookie,Oatmeal,1,9.47999954223633,8.77999973297119,0,Mdp Add-Ons Item 70,22.3400001525879,20.6900005340576,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2025-04-19,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,3.09999990463257,0,2
5gGUNhsh,2025-04-20,2025-04-19 12:39:40.0000000,12,Lunch,5,408,2025-04-19 12:39:40.0000000,3.09999990463257,49,Other Carrier Item 49,other carrier description,100049,other carrier,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,4.90999984741211,4.55000019073486,0,Other Carrier Item 49,22.3400001525879,20.6900005340576,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2025-04-19,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,3.09999990463257,0,3
k9tgLb7t,2024-10-20,2024-10-15 14:21:27.0000000,14,Lunch,1,410,2024-10-15 14:21:27.0000000,0,88,Pizza Item 88,pizza description,100088,pizza,Food,Active,Italian Bread,Italian Bread,Italian,1,12.8699998855591,11.9200000762939,0,Pizza Item 88,30.1399993896484,27.9099998474121,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2024-10-15,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,1
k9tgLb7t,2024-10-20,2024-10-15 14:21:27.0000000,14,Lunch,1,410,2024-10-15 14:21:27.0000000,0,87,Fountain Item 87,fountain description,100087,fountain,Food,Active,Wheat Bread,9-Grain Wheat,Wheat,1,7.88000011444092,7.30000019073486,0,Fountain Item 87,30.1399993896484,27.9099998474121,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2024-10-15,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,2
k9tgLb7t,2024-10-20,2024-10-15 14:21:27.0000000,14,Lunch,1,410,2024-10-15 14:21:27.0000000,0,29,Wrap Item 29,wrap description,100029,wrap,Food,Active,Lemonade,Lemonade,Lemonade,1,7.15999984741211,6.63000011444092,0,Wrap Item 29,30.1399993896484,27.9099998474121,USD,6,Alexandria,Virginia,USA,95181,Hospital,0,1006,2024-10-15,3,Free Cookie with Footlong,Free cookie with any footlong,Cookie Promo,10003,0,0,3
PYvK2g5H,2025-03-16,2025-03-15 15:30:56.0000000,15,Afternoon,5,412,2025-03-15 15:30:56.0000000,6.48000001907349,100,Mdp Breadsticks/Wings Item 100,mdp breadsticks/wings description,100100,mdp breadsticks/wings,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,2,24.6000003814697,22.7800006866455,0,Mdp Breadsticks/Wings Item 100,46.6500015258789,43.189998626709,USD,5,New Haven,Connecticut,USA,88907,Traditional,0,1005,2025-03-15,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,6.48000001907349,0,1
PYvK2g5H,2025-03-16,2025-03-15 15:30:56.0000000,15,Afternoon,5,412,2025-03-15 15:30:56.0000000,6.48000001907349,44,Bottled Beverage Item 44,bottled beverage description,100044,bottled beverage,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,5.36999988555908,4.96999979019165,0,Bottled Beverage Item 44,46.6500015258789,43.189998626709,USD,5,New Haven,Connecticut,USA,88907,Traditional,0,1005,2025-03-15,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,6.48000001907349,0,2
PYvK2g5H,2025-03-16,2025-03-15 15:30:56.0000000,15,Afternoon,5,412,2025-03-15 15:30:56.0000000,6.48000001907349,60,Mdp Bottled Drinks Item 60,mdp bottled drinks description,100060,mdp bottled drinks,Food,Active,M&M Cookie,M&M Cookie,MMCookie,1,13.2200002670288,12.2399997711182,0,Mdp Bottled Drinks Item 60,46.6500015258789,43.189998626709,USD,5,New Haven,Connecticut,USA,88907,Traditional,0,1005,2025-03-15,2,15% off $20+,Fifteen percent off orders $20+,Percent Discount,10002,6.48000001907349,0,3
LFXXmU5I,2025-05-11,2025-05-08 19:07:15.0000000,19,Dinner,3,414,2025-05-08 19:07:15.0000000,0,3,"Veggie Delite 6""",Veggie sub,100003,6 inch,Food,Active,Italian Herbs & Cheese,Italian Herbs & Cheese,IHC,1,13.9300003051758,12.8999996185303,0,"Veggie Delite 6""",46.6699981689453,43.2200012207031,USD,20,Columbia,Missouri,USA,19358,University,0,1020,2025-05-08,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,1
LFXXmU5I,2025-05-11,2025-05-08 19:07:15.0000000,19,Dinner,3,414,2025-05-08 19:07:15.0000000,0,72,Mdp Breadsticks/Wings Item 72,mdp breadsticks/wings description,100072,mdp breadsticks/wings,Food,Active,Chocolate Chip,Chocolate Chip Cookie,ChocoChip,1,6.28999996185303,5.82000017166138,0,Mdp Breadsticks/Wings Item 72,46.6699981689453,43.2200012207031,USD,20,Columbia,Missouri,USA,19358,University,0,1020,2025-05-08,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,2
LFXXmU5I,2025-05-11,2025-05-08 19:07:15.0000000,19,Dinner,3,414,2025-05-08 19:07:15.0000000,0,77,Mdp Fountain Drinks Item 77,mdp fountain drinks description,100077,mdp fountain drinks,Food,Active,Diet Coke,Diet Coke,DietCoke,2,23,21.2999992370605,0,Mdp Fountain Drinks Item 77,46.6699981689453,43.2200012207031,USD,20,Columbia,Missouri,USA,19358,University,0,1020,2025-05-08,5,Reward Redemption,Points redemption,Points Deduction,10005,0,0,3
pDwjrm74,2025-08-17,2025-08-13 18:12:44.0000000,18,Dinner,2,415,2025-08-13 18:12:44.0000000,0,31,Other Misc Item 31,other misc description,100031,other misc,Food,Active,Italian Bread,Italian Bread,Italian,1,8.75,8.10000038146973,0,Other Misc Item 31,27.5599994659424,25.5200004577637,USD,10,Houston,Texas,USA,22156,Gas Station,0,1010,2025-08-13,1,BOGO Footlong,Buy one get one Footlong,BOGO Footlong,10001,0,0,1
