guest_profile_id,channel_name,event_link,campaign_id,has_any_utm,utm_source,utm_medium,utm_campaign,complete_utm_loss_flag,event_activity,event_date,last_open_ts,last_click_ts,device,mobile_device,operating_system,delivery_id,delivery_cd,name,label,nature,status,touchpoint_count,touchpoint_sequence,is_first_touch,is_last_touch,is_multi_touch,engagement_score,base_score,channel_multiplier,recency_weight,hour_of_day,daypart_segment,opt_out_flag
CvB003PM,Email channel,https://subway.com/menu,15,0,Undefined,Undefined,Undefined,-1,Email Click,2024-10-25 11:00:00.0000000,2024-10-28 12:00:00.0000000,2025-02-13 12:17:48.0000000,Desktop,0,iOS,295,Ce0zMZpHv6K4,Campaign 15 - EMAIL,Awareness,Transactional,Sent,1,1,1,1,0,0.150000005960464,3,1,0.0500000007450581,11,Lunch,0
CvB003PM,Email channel,https://subway.com/menu,17,0,Undefined,Undefined,Undefined,-1,Open,2024-10-28 12:00:00.0000000,2024-10-28 12:00:00.0000000,2025-02-13 12:17:48.0000000,iPhone,0,Android,17,UpQq8VSVfnkz,Campaign 17 - EMAIL,Promo,Promotional,Completed,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,12,Lunch,0
CvB003PM,Email channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_24,24,1,email,push,promo_24,0,Email Click,2025-02-13 12:17:48.0000000,2024-10-28 12:00:00.0000000,2025-02-13 12:17:48.0000000,iPhone,1,Android,104,r2qaVhMl6LVj,Campaign 24 - EMAIL,Awareness,Transactional,Sent,1,1,1,1,0,0.150000005960464,3,1,0.0500000007450581,12,Lunch,0
D2tmy2Eg,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_08,8,1,subway_app,email,promo_08,0,Open,2025-07-01 14:00:00.0000000,2025-07-02 15:00:00.0000000,2025-07-03 19:00:00.0000000,iPhone,0,iOS,48,zPKmJNVHpper,Campaign 8 - IOS,Awareness,Promotional,Sent,2,1,1,0,1,0.0799999982118607,1,1.5,0.0500000007450581,14,Lunch,0
D2tmy2Eg,iOS applications channel,https://subway.com/menu,8,0,Undefined,Undefined,Undefined,1,Open,2025-07-02 15:00:00.0000000,2025-07-02 15:00:00.0000000,2025-07-03 19:00:00.0000000,Desktop,0,iOS,248,9NIKWd9KHmWE,Campaign 8 - IOS,Promo,Promotional,Sent,2,2,0,1,1,0.0799999982118607,1,1.5,0.0500000007450581,15,Afternoon,0
D2tmy2Eg,Android applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_30,30,1,subway_app,push,promo_30,0,Email Click,2025-06-30 11:00:00.0000000,2025-07-02 15:00:00.0000000,2025-07-03 19:00:00.0000000,iPhone,0,macOS,150,CwfudMPmLHoY,Campaign 30 - ANDROID,Promo,Promotional,Sent,1,1,1,1,0,0,0,1.5,0.0500000007450581,11,Lunch,0
D2tmy2Eg,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_38,38,1,subway_app,email,promo_38,0,Email Click,2025-07-03 19:00:00.0000000,2025-07-02 15:00:00.0000000,2025-07-03 19:00:00.0000000,Desktop,1,Android,278,1q6gb1RiyPY4,Campaign 38 - EMAIL,Awareness,Promotional,Completed,1,1,1,1,0,0.150000005960464,3,1,0.0500000007450581,19,Dinner,0
D6e3uKBK,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_13,13,1,subway_app,push,promo_13,0,Opt-out,2025-01-16 10:00:00.0000000,2025-01-15 18:00:00.0000000,2025-01-17 08:00:00.0000000,Desktop,1,Android,173,RblyMRujtNNg,Campaign 13 - EMAIL,Loyalty,Transactional,Completed,1,1,1,1,0,-0.25,-5,1,0.0500000007450581,10,Morning,1
D6e3uKBK,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_20,20,1,email,push,promo_20,0,Email Click,2025-01-14 11:00:00.0000000,2025-01-15 18:00:00.0000000,2025-01-17 08:00:00.0000000,Android,1,Windows,100,ccKETxhLE9Sf,Campaign 20 - IOS,Loyalty,Transactional,Completed,1,1,1,1,0,0,0,1.5,0.0500000007450581,11,Lunch,0
D6e3uKBK,Android applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_29,29,1,email,push,promo_29,0,Open,2025-01-15 18:00:00.0000000,2025-01-15 18:00:00.0000000,2025-01-17 08:00:00.0000000,Desktop,1,macOS,109,PLzDXRVpURLX,Campaign 29 - ANDROID,Loyalty,Transactional,Sent,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,18,Dinner,0
D6e3uKBK,Android applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_37,37,1,subway_app,push,promo_37,0,Email Click,2025-01-17 08:00:00.0000000,2025-01-15 18:00:00.0000000,2025-01-17 08:00:00.0000000,Desktop,0,iOS,237,UV4iHIsnfGJt,Campaign 37 - ANDROID,Awareness,Promotional,Sent,1,1,1,1,0,0,0,1.5,0.0500000007450581,8,Morning,0
DAdn1Ay5,iOS applications channel,https://subway.com/menu,2,0,Undefined,Undefined,Undefined,-1,Email Click,2024-11-01 14:00:00.0000000,2025-07-07 13:20:57.0000000,2024-11-04 19:00:00.0000000,Android,0,Android,82,E5Gjmv7EU3Ht,Campaign 2 - IOS,Promo,Promotional,Sent,1,1,1,1,0,0,0,1.5,0.0500000007450581,14,Lunch,0
DAdn1Ay5,iOS applications channel,https://subway.com/menu,4,0,Undefined,Undefined,Undefined,-1,Mobile App Click,2024-11-04 19:00:00.0000000,2025-07-07 13:20:57.0000000,2024-11-04 19:00:00.0000000,Android,1,Windows,84,tbKWtO5numms,Campaign 4 - IOS,Loyalty,Transactional,Completed,1,1,1,1,0,0.379999995231628,5,1.5,0.0500000007450581,19,Dinner,0
DAdn1Ay5,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_13,13,1,subway_app,email,promo_13,0,Open,2025-07-07 13:20:57.0000000,2025-07-07 13:20:57.0000000,2024-11-04 19:00:00.0000000,iPhone,1,Android,173,RblyMRujtNNg,Campaign 13 - EMAIL,Loyalty,Transactional,Completed,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,13,Lunch,0
DAdn1Ay5,Email channel,https://subway.com/menu,27,0,Undefined,Undefined,Undefined,-1,Mobile App Click,2024-11-02 20:00:00.0000000,2025-07-07 13:20:57.0000000,2024-11-04 19:00:00.0000000,Android,1,Android,147,KiCqxlnJTcQu,Campaign 27 - EMAIL,Promo,Transactional,Completed,1,1,1,1,0,0,0,1,0.0500000007450581,20,Dinner,0
DAdn1Ay5,iOS applications channel,https://subway.com/menu,39,0,Undefined,Undefined,Undefined,-1,Mobile App Click,2024-11-03 15:00:00.0000000,2025-07-07 13:20:57.0000000,2024-11-04 19:00:00.0000000,iPhone,1,iOS,239,tKVaDvpZVLKT,Campaign 39 - IOS,Loyalty,Promotional,Completed,1,1,1,1,0,0.379999995231628,5,1.5,0.0500000007450581,15,Afternoon,0
DCcdx1se,Android applications channel,https://subway.com/menu,16,0,Undefined,Undefined,Undefined,-1,Mobile App Click,2025-03-23 09:00:00.0000000,2025-03-22 08:00:00.0000000,2025-03-24 18:00:00.0000000,Android,1,iOS,176,hKRFQJRIKEEJ,Campaign 16 - ANDROID,Loyalty,Promotional,Completed,1,1,1,1,0,0.379999995231628,5,1.5,0.0500000007450581,9,Morning,0
DCcdx1se,Android applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_30,30,1,subway_app,email,promo_30,0,Mobile App Click,2025-03-24 18:00:00.0000000,2025-03-22 08:00:00.0000000,2025-03-24 18:00:00.0000000,Desktop,1,Android,150,CwfudMPmLHoY,Campaign 30 - ANDROID,Promo,Promotional,Sent,1,1,1,1,0,0.379999995231628,5,1.5,0.0500000007450581,18,Dinner,0
DCcdx1se,iOS applications channel,https://subway.com/menu,35,0,Undefined,Undefined,Undefined,-1,Open,2025-03-21 21:00:00.0000000,2025-03-22 08:00:00.0000000,2025-03-24 18:00:00.0000000,iPhone,1,Android,75,7iNKFHUOFFZl,Campaign 35 - IOS,Promo,Transactional,Sent,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,21,Dinner,0
DCcdx1se,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_39,39,1,subway_app,push,promo_39,0,Open,2025-03-22 08:00:00.0000000,2025-03-22 08:00:00.0000000,2025-03-24 18:00:00.0000000,Android,1,Windows,279,xQk8HZN4B4Te,Campaign 39 - EMAIL,Promo,Promotional,Sent,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,8,Morning,0
DGGfzxGa,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_25,25,1,subway_app,email,promo_25,0,Open,2025-08-27 18:00:00.0000000,2025-08-28 10:00:00.0000000,2025-08-26 14:00:00.0000000,iPhone,1,Windows,225,8PwCSBbksUmE,Campaign 25 - EMAIL,Awareness,Promotional,Sent,1,1,1,1,0,0.129999995231628,0.5,1,0.26927325129509,18,Dinner,0
DGGfzxGa,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_27,27,1,subway_app,email,promo_27,0,Open,2025-08-28 10:00:00.0000000,2025-08-28 10:00:00.0000000,2025-08-26 14:00:00.0000000,iPhone,1,Windows,147,KiCqxlnJTcQu,Campaign 27 - EMAIL,Promo,Transactional,Completed,1,1,1,1,0,0.140000000596046,0.5,1,0.287648916244507,10,Morning,0
DGGfzxGa,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_36,36,1,email,push,promo_36,0,Mobile App Click,2025-08-26 14:00:00.0000000,2025-08-28 10:00:00.0000000,2025-08-26 14:00:00.0000000,Android,1,iOS,116,KaGT8XFEBz2U,Campaign 36 - IOS,Loyalty,Promotional,Sent,1,1,1,1,0,1.79999995231628,5,1.5,0.239895194768906,14,Lunch,0
DLJ9YV5c,Email channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_19,19,1,email,push,promo_19,0,Open,2025-01-06 10:00:00.0000000,2025-01-06 10:00:00.0000000,2025-01-05 12:00:00.0000000,Desktop,0,Windows,99,BJ0CywolBMaK,Campaign 19 - EMAIL,Loyalty,Promotional,Completed,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,10,Morning,0
DLJ9YV5c,Email channel,https://subway.com/menu,26,0,Undefined,Undefined,Undefined,-1,Email Click,2025-01-05 12:00:00.0000000,2025-01-06 10:00:00.0000000,2025-01-05 12:00:00.0000000,Desktop,0,macOS,146,sD9kN7kTIsll,Campaign 26 - EMAIL,Loyalty,Promotional,Sent,1,1,1,1,0,0.150000005960464,3,1,0.0500000007450581,12,Lunch,0
DLJ9YV5c,Android applications channel,https://subway.com/menu,27,0,Undefined,Undefined,Undefined,-1,Opt-out,2025-01-04 13:00:00.0000000,2025-01-06 10:00:00.0000000,2025-01-05 12:00:00.0000000,iPhone,1,Windows,107,V8W7IoyRTyEq,Campaign 27 - ANDROID,Loyalty,Transactional,Sent,1,1,1,1,0,0,0,1.5,0.0500000007450581,13,Lunch,1
DLJ9YV5c,Email channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_37,37,1,email,email,promo_37,0,Open,2025-01-03 21:00:00.0000000,2025-01-06 10:00:00.0000000,2025-01-05 12:00:00.0000000,Desktop,1,iOS,277,6Wxcbmmslo4q,Campaign 37 - EMAIL,Promo,Transactional,Sent,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,21,Dinner,0
DNMdtQVQ,iOS applications channel,https://subway.com/menu,9,0,Undefined,Undefined,Undefined,-1,Email Click,2025-05-25 15:00:00.0000000,2025-05-26 11:00:00.0000000,2025-05-28 12:00:00.0000000,Desktop,0,iOS,9,RnyLguxN3qlJ,Campaign 9 - IOS,Promo,Transactional,Completed,1,1,1,1,0,0,0,1.5,0.0500000007450581,15,Afternoon,0
DNMdtQVQ,Android applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_10,10,1,email,push,promo_10,0,Email Click,2025-05-27 10:00:00.0000000,2025-05-26 11:00:00.0000000,2025-05-28 12:00:00.0000000,iPhone,0,Windows,10,FBnASWxx2zrC,Campaign 10 - ANDROID,Loyalty,Promotional,Sent,1,1,1,1,0,0,0,1.5,0.0500000007450581,10,Morning,0
DNMdtQVQ,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_14,14,1,subway_app,email,promo_14,0,Mobile App Click,2025-05-28 12:00:00.0000000,2025-05-26 11:00:00.0000000,2025-05-28 12:00:00.0000000,iPhone,1,Windows,214,4yErKMBfWBZx,Campaign 14 - EMAIL,Promo,Transactional,Completed,1,1,1,1,0,0,0,1,0.0500000007450581,12,Lunch,0
DNMdtQVQ,Android applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_19,19,1,email,push,promo_19,0,Open,2025-05-26 11:00:00.0000000,2025-05-26 11:00:00.0000000,2025-05-28 12:00:00.0000000,Desktop,1,iOS,139,NcxxlPJTeJTX,Campaign 19 - ANDROID,Promo,Transactional,Sent,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,11,Lunch,0
DWKWLCR7,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_08,8,1,email,email,promo_08,0,Open,2025-02-16 12:00:00.0000000,2025-02-17 14:00:00.0000000,NULL,Android,1,macOS,88,0Z6SDgDtRPTX,Campaign 8 - IOS,Awareness,Promotional,Sent,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,12,Lunch,0
DWKWLCR7,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_15,15,1,subway_app,email,promo_15,0,Open,2025-02-15 10:00:00.0000000,2025-02-17 14:00:00.0000000,NULL,iPhone,1,Windows,215,DRoPRTj7FHOP,Campaign 15 - EMAIL,Promo,Transactional,Completed,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,10,Morning,0
DWKWLCR7,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_16,16,1,subway_app,email,promo_16,0,Open,2025-02-17 14:00:00.0000000,2025-02-17 14:00:00.0000000,NULL,Android,0,Windows,256,kVIKetfzSh1i,Campaign 16 - IOS,Loyalty,Transactional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,14,Lunch,0
DfQnPOMb,Email channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_21,21,1,email,push,promo_21,0,Open,2025-05-10 17:00:00.0000000,2025-05-10 17:00:00.0000000,2025-05-08 12:00:00.0000000,iPhone,1,Windows,221,jPpB1O2YImft,Campaign 21 - EMAIL,Promo,Transactional,Completed,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,17,Afternoon,0
DfQnPOMb,Email channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_23,23,1,email,email,promo_23,0,Open,2025-01-11 10:38:51.0000000,2025-05-10 17:00:00.0000000,2025-05-08 12:00:00.0000000,Desktop,1,iOS,263,7K2o4HUYrm2R,Campaign 23 - EMAIL,Loyalty,Transactional,Completed,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,10,Morning,0
DfQnPOMb,Email channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_28,28,1,email,email,promo_28,0,Open,2025-01-28 16:10:56.0000000,2025-05-10 17:00:00.0000000,2025-05-08 12:00:00.0000000,Android,1,Windows,268,u42SeYid6ZCd,Campaign 28 - EMAIL,Loyalty,Transactional,Sent,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,16,Afternoon,0
DfQnPOMb,Email channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_33,33,1,email,push,promo_33,0,Opt-out,2025-05-07 15:00:00.0000000,2025-05-10 17:00:00.0000000,2025-05-08 12:00:00.0000000,Android,1,Windows,193,2Cya69z76qtf,Campaign 33 - EMAIL,Awareness,Promotional,Sent,1,1,1,1,0,-0.25,-5,1,0.0500000007450581,15,Afternoon,1
DfQnPOMb,Android applications channel,https://subway.com/menu,37,0,Undefined,Undefined,Undefined,-1,Open,2025-05-09 09:00:00.0000000,2025-05-10 17:00:00.0000000,2025-05-08 12:00:00.0000000,iPhone,0,iOS,237,UV4iHIsnfGJt,Campaign 37 - ANDROID,Awareness,Promotional,Sent,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,9,Morning,0
DfQnPOMb,Email channel,https://subway.com/menu,38,0,Undefined,Undefined,Undefined,-1,Email Click,2025-05-08 12:00:00.0000000,2025-05-10 17:00:00.0000000,2025-05-08 12:00:00.0000000,iPhone,0,iOS,278,1q6gb1RiyPY4,Campaign 38 - EMAIL,Awareness,Promotional,Completed,1,1,1,1,0,0.150000005960464,3,1,0.0500000007450581,12,Lunch,0
DvJXNMET,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_08,8,1,email,email,promo_08,0,Open,2025-01-02 15:11:51.0000000,2025-03-28 14:00:00.0000000,2025-03-29 10:00:00.0000000,iPhone,1,Windows,8,HZBE8IcGwz3R,Campaign 8 - IOS,Awareness,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,15,Afternoon,0
DvJXNMET,Android applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_15,15,1,subway_app,push,promo_15,0,Open,2025-03-28 14:00:00.0000000,2025-03-28 14:00:00.0000000,2025-03-29 10:00:00.0000000,Android,0,macOS,15,9j3kOZ7vAONK,Campaign 15 - ANDROID,Promo,Promotional,Sent,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,14,Lunch,0
DvJXNMET,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_24,24,1,email,email,promo_24,0,Email Click,2025-03-29 10:00:00.0000000,2025-03-28 14:00:00.0000000,2025-03-29 10:00:00.0000000,iPhone,1,Android,224,503FoTdHbBKu,Campaign 24 - IOS,Promo,Transactional,Completed,1,1,1,1,0,0,0,1.5,0.0500000007450581,10,Morning,0
E2htYzEF,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_07,7,1,email,push,promo_07,0,Open,2025-05-26 21:00:00.0000000,2025-05-27 17:00:00.0000000,2025-05-28 14:00:00.0000000,Desktop,1,Windows,167,R9gl1wyBnGoA,Campaign 7 - IOS,Awareness,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,21,Dinner,0
E2htYzEF,iOS applications channel,https://subway.com/menu,9,0,Undefined,Undefined,Undefined,-1,Email Click,2025-05-28 14:00:00.0000000,2025-05-27 17:00:00.0000000,2025-05-28 14:00:00.0000000,Desktop,1,Windows,89,zlS6QvY34uDF,Campaign 9 - IOS,Promo,Transactional,Sent,1,1,1,1,0,0,0,1.5,0.0500000007450581,14,Lunch,0
E2htYzEF,Android applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_22,22,1,subway_app,push,promo_22,0,Open,2025-05-25 12:00:00.0000000,2025-05-27 17:00:00.0000000,2025-05-28 14:00:00.0000000,iPhone,1,macOS,262,KGFkJmQVKRRM,Campaign 22 - ANDROID,Promo,Promotional,Sent,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,12,Lunch,0
E2htYzEF,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_39,39,1,subway_app,email,promo_39,0,Open,2025-05-27 17:00:00.0000000,2025-05-27 17:00:00.0000000,2025-05-28 14:00:00.0000000,Android,0,macOS,279,xQk8HZN4B4Te,Campaign 39 - EMAIL,Promo,Promotional,Sent,1,1,1,1,0,0.0199999995529652,0.5,1,0.0500000007450581,17,Afternoon,0
E4mGh3Ry,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_04,4,1,subway_app,push,promo_04,0,Mobile App Click,2025-03-30 14:00:00.0000000,2025-03-31 13:00:00.0000000,2025-04-01 09:00:00.0000000,Desktop,1,Android,204,tzQxi95JcLlq,Campaign 4 - IOS,Loyalty,Transactional,Completed,1,1,1,1,0,0.379999995231628,5,1.5,0.0500000007450581,14,Lunch,0
E4mGh3Ry,Android applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_09,9,1,email,push,promo_09,0,Open,2025-03-31 13:00:00.0000000,2025-03-31 13:00:00.0000000,2025-04-01 09:00:00.0000000,Android,0,Windows,49,wmuwMPbXtkwN,Campaign 9 - ANDROID,Loyalty,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,13,Lunch,0
E4mGh3Ry,Email channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_16,16,1,subway_app,email,promo_16,0,Email Click,2025-02-09 12:29:35.0000000,2025-03-31 13:00:00.0000000,2025-04-01 09:00:00.0000000,Desktop,1,iOS,136,A8niwspPfbEQ,Campaign 16 - EMAIL,Promo,Transactional,Sent,1,1,1,1,0,0.150000005960464,3,1,0.0500000007450581,12,Lunch,0
E4mGh3Ry,Android applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_37,37,1,subway_app,push,promo_37,0,Email Click,2025-03-27 17:39:27.0000000,2025-03-31 13:00:00.0000000,2025-04-01 09:00:00.0000000,iPhone,0,Android,157,RES0hxGUKb2q,Campaign 37 - ANDROID,Loyalty,Promotional,Sent,1,1,1,1,0,0,0,1.5,0.0500000007450581,17,Afternoon,0
E4mGh3Ry,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_39,39,1,email,email,promo_39,0,Mobile App Click,2025-04-01 09:00:00.0000000,2025-03-31 13:00:00.0000000,2025-04-01 09:00:00.0000000,Android,0,Android,79,tKURuJIbnKRv,Campaign 39 - IOS,Promo,Promotional,Completed,1,1,1,1,0,0.379999995231628,5,1.5,0.0500000007450581,9,Morning,0
ECXxGLgC,iOS applications channel,https://subway.com/menu,1,0,Undefined,Undefined,Undefined,-1,Open,2025-01-25 11:00:00.0000000,2025-01-25 11:00:00.0000000,NULL,Desktop,1,iOS,41,uMpKInyXJ7Vq,Campaign 1 - IOS,Awareness,Transactional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,11,Lunch,0
ECXxGLgC,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_20,20,1,subway_app,push,promo_20,0,Open,2025-01-23 19:00:00.0000000,2025-01-25 11:00:00.0000000,NULL,iPhone,1,Android,180,KgZFgSRnvFGZ,Campaign 20 - IOS,Awareness,Promotional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,19,Dinner,0
ECXxGLgC,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_34,34,1,subway_app,email,promo_34,0,Open,2025-01-24 21:00:00.0000000,2025-01-25 11:00:00.0000000,NULL,iPhone,0,Android,34,Ul4bN2xXNpuU,Campaign 34 - IOS,Loyalty,Transactional,Sent,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,21,Dinner,0
EDB0ULru,Email channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_01,1,1,email,push,promo_01,0,Email Click,2024-12-01 13:00:00.0000000,2024-12-03 18:00:00.0000000,2024-12-02 10:00:00.0000000,Android,0,Windows,241,B1AffdB4iEnC,Campaign 1 - EMAIL,Awareness,Transactional,Completed,1,1,1,1,0,0.150000005960464,3,1,0.0500000007450581,13,Lunch,0
EDB0ULru,Android applications channel,https://subway.com/menu,19,0,Undefined,Undefined,Undefined,-1,Open,2024-12-03 18:00:00.0000000,2024-12-03 18:00:00.0000000,2024-12-02 10:00:00.0000000,Android,1,iOS,59,705O7VrjXmgi,Campaign 19 - ANDROID,Promo,Transactional,Sent,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,18,Dinner,0
EDB0ULru,Email channel,https://subway.com/menu,32,0,Undefined,Undefined,Undefined,-1,Email Click,2024-12-02 10:00:00.0000000,2024-12-03 18:00:00.0000000,2024-12-02 10:00:00.0000000,Desktop,0,Android,272,itLBG9PWwtL4,Campaign 32 - EMAIL,Promo,Promotional,Completed,1,1,1,1,0,0.150000005960464,3,1,0.0500000007450581,10,Morning,0
EDnvMju3,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_04,4,1,email,push,promo_04,0,Open,2025-07-26 06:14:49.0000000,2025-07-26 06:14:49.0000000,2025-08-13 13:42:13.0000000,Desktop,1,macOS,204,tzQxi95JcLlq,Campaign 4 - IOS,Loyalty,Transactional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,6,Morning,0
EDnvMju3,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=email&utm_campaign=promo_18,18,1,subway_app,email,promo_18,0,Opt-out,2025-04-20 19:00:00.0000000,2025-07-26 06:14:49.0000000,2025-08-13 13:42:13.0000000,iPhone,1,Android,58,ueJI8Uhlu14j,Campaign 18 - IOS,Promo,Transactional,Completed,1,1,1,1,0,0,0,1.5,0.0500000007450581,19,Dinner,1
EDnvMju3,Email channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_19,19,1,email,email,promo_19,0,Email Click,2025-04-21 15:00:00.0000000,2025-07-26 06:14:49.0000000,2025-08-13 13:42:13.0000000,iPhone,1,iOS,219,3RgBIbazhakP,Campaign 19 - EMAIL,Awareness,Transactional,Completed,1,1,1,1,0,0.150000005960464,3,1,0.0500000007450581,15,Afternoon,0
EDnvMju3,Android applications channel,https://subway.com/deals?utm_source=email&utm_medium=push&utm_campaign=promo_29,29,1,email,push,promo_29,0,Mobile App Click,2025-04-22 21:00:00.0000000,2025-07-26 06:14:49.0000000,2025-08-13 13:42:13.0000000,Android,1,macOS,109,PLzDXRVpURLX,Campaign 29 - ANDROID,Loyalty,Transactional,Sent,1,1,1,1,0,0.379999995231628,5,1.5,0.0500000007450581,21,Dinner,0
EDnvMju3,iOS applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_33,33,1,email,email,promo_33,0,Open,2025-04-19 20:00:00.0000000,2025-07-26 06:14:49.0000000,2025-08-13 13:42:13.0000000,iPhone,1,Windows,273,xaHLQRjdpG01,Campaign 33 - IOS,Promo,Transactional,Completed,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,20,Dinner,0
EDnvMju3,iOS applications channel,https://subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_35,35,1,subway_app,push,promo_35,0,Mobile App Click,2025-08-13 13:42:13.0000000,2025-07-26 06:14:49.0000000,2025-08-13 13:42:13.0000000,iPhone,1,iOS,75,7iNKFHUOFFZl,Campaign 35 - IOS,Promo,Transactional,Sent,1,1,1,1,0,0.5,5,1.5,0.0661355182528496,13,Lunch,0
EGj9dCgZ,Android applications channel,https://subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_06,6,1,email,email,promo_06,0,Open,2025-01-22 17:16:03.0000000,2025-01-22 17:16:03.0000000,NULL,Android,1,Android,206,7qHuB5kuVFW8,Campaign 6 - ANDROID,Loyalty,Transactional,Sent,1,1,1,1,0,0.0799999982118607,1,1.5,0.0500000007450581,17,Afternoon,0
