visit_date,guest_id,device_name,utm_source,utm_medium,utm_campaign,has_any_utm,complete_utm_loss_flag,rendered_screen_size,visitor_id,geosegmentation_countries,cities,zip_postal_codes,visits,campaign_id,raw_url,touch_count,touchpoint_sequence,is_multi_touch,is_any_touch,is_first_touch,is_last_touch,touchpoint_type
2025-06-21,Izn9B0nF,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,khilPg3wMlVf,USA,Los Angeles,61167,2,0,https://www.subway.com/rewards?utm_source=subway_app&utm_medium=email&utm_campaign=promo_27,1,1,0,1,1,1,SingleTouch
2025-02-07,J5pKHkRy,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,IG8vBfyUX78M,USA,Miami,22845,3,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=email&utm_campaign=promo_19,1,1,0,1,1,1,SingleTouch
2025-07-14,J7LLUAsj,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,l00H4wYvOGi0,USA,Chicago,32057,1,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2024-11-23,JDRZtUbz,Android,Web Visits,Web Visits,Web Visits,0,-1,1366x768,iTKdMvFxdkk9,USA,Miami,19524,3,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-01-23,JEqtKwXT,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,L8jev1RiAc2P,USA,Miami,49122,2,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=push&utm_campaign=promo_12,1,1,0,1,1,1,SingleTouch
2024-12-11,JJGAgbfw,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,dN6D8t1L6NS2,USA,New York,53264,3,0,https://www.subway.com/?utm_source=subway_app&utm_medium=push&utm_campaign=promo_31,1,1,0,1,1,1,SingleTouch
2024-10-04,JMMUMsX8,Android,Web Visits,Web Visits,Web Visits,1,0,1179x2556,rd5iFE6io3rG,USA,Seattle,18190,3,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=push&utm_campaign=promo_10,1,1,0,1,1,1,SingleTouch
2025-07-04,JP8RvqW0,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,BEU0FzKGlM9j,USA,Los Angeles,15199,2,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2025-08-08,JSrigNVL,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,g9rgWP8eDCRP,USA,New York,50972,3,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2025-03-03,JTBJahe8,Android,Web Visits,Web Visits,Web Visits,1,0,1366x768,C80klabBRNDS,USA,Seattle,73537,3,0,https://www.subway.com/locations?utm_source=email&utm_medium=email&utm_campaign=promo_37,1,1,0,1,1,1,SingleTouch
2025-03-01,JWAMMYNo,Android,Web Visits,Web Visits,Web Visits,1,0,1179x2556,fjfmlT9M661f,USA,Los Angeles,15952,1,0,https://www.subway.com/catering?utm_source=subway_app&utm_medium=push&utm_campaign=promo_38,1,1,0,1,1,1,SingleTouch
2024-10-16,JbM7Q1Sr,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,F78huvGN4LWl,USA,Los Angeles,46018,1,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=email&utm_campaign=promo_10,1,1,0,1,1,1,SingleTouch
2025-07-28,JfMMYu3y,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,8Pu7M9WomMma,USA,Seattle,34680,2,0,https://www.subway.com/catering?utm_source=subway_app&utm_medium=email&utm_campaign=promo_29,1,1,0,1,1,1,SingleTouch
2024-09-24,Jjym6MGV,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,NDIfRsEh6QIO,USA,Los Angeles,14162,2,0,https://www.subway.com/catering?utm_source=subway_app&utm_medium=email&utm_campaign=promo_38,1,1,0,1,1,1,SingleTouch
2024-09-30,JmxJseyG,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,nCG9XFcQ1mhm,USA,Seattle,96303,3,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=push&utm_campaign=promo_32,1,1,0,1,1,1,SingleTouch
2025-01-30,JpgDgZYi,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,hTGzLVJA7AFB,USA,Chicago,48215,2,0,https://www.subway.com/rewards?utm_source=email&utm_medium=email&utm_campaign=promo_04,1,1,0,1,1,1,SingleTouch
2025-04-12,Jt7Qg84i,Android,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,cp0oGKkIYaFM,USA,Seattle,46529,1,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-09-02,Ju2rHD63,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,HK0UIUqh12xE,USA,New York,77398,1,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=email&utm_campaign=promo_06,1,1,0,1,1,1,SingleTouch
2025-03-15,K2FYv5RW,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,cPR72qVTYgZL,USA,Miami,86037,2,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2025-04-01,K8QTARV5,iPhone,Web Visits,Web Visits,Web Visits,1,0,1366x768,BjrrQXHzmMO8,USA,Seattle,67490,2,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=email&utm_campaign=promo_22,1,1,0,1,1,1,SingleTouch
2025-08-07,KAlQQfHx,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,Ct5hdoahUPQ3,USA,New York,96739,1,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2025-04-14,KAxIRlWE,Android,Web Visits,Web Visits,Web Visits,1,0,1366x768,oteOVefLXOAT,USA,Chicago,84247,3,0,https://www.subway.com/menu/footlongs?utm_source=email&utm_medium=push&utm_campaign=promo_20,1,1,0,1,1,1,SingleTouch
2025-04-13,KErc7eR7,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,kmc1e48FBxch,USA,Chicago,79311,3,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2025-02-12,KJ1Fjdxa,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,yRv8pwILnHLN,USA,New York,29719,2,0,https://www.subway.com/locations,1,1,0,1,1,1,SingleTouch
2024-12-12,KPWRokCe,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,2ZGXCYHe5MM3,USA,Chicago,56701,2,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-09-01,KQ39jVUE,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1366x768,pHsPqpH4N7Qz,USA,Chicago,38289,2,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2024-09-17,KR69yz8T,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,ASDfRrv2P0FG,USA,Seattle,62092,1,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-03-25,KUKo9Q3v,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,2WOfqfL7rsBY,USA,Miami,47808,2,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2025-08-27,KYtVNpDx,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,HfHioNl6qwDz,USA,Los Angeles,86500,1,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-08-28,KmLIlRXJ,Android,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,oJseeb4OCmQt,USA,Chicago,87718,2,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-04-18,KpK12yR5,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,Z9HDhJYjchCI,USA,Seattle,40630,2,0,https://www.subway.com/rewards?utm_source=subway_app&utm_medium=email&utm_campaign=promo_21,1,1,0,1,1,1,SingleTouch
2025-05-07,KpLMcNfA,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,B0Lx6hLtNhK0,USA,Seattle,91793,2,0,https://www.subway.com/locations,1,1,0,1,1,1,SingleTouch
2025-01-14,KqPnXKAN,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,iAVRfH0QaDKc,USA,New York,67798,2,0,https://www.subway.com/locations?utm_source=email&utm_medium=push&utm_campaign=promo_07,1,1,0,1,1,1,SingleTouch
2025-07-31,KsEECvl9,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,aqzk8nI5HxUb,USA,Miami,56071,1,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=email&utm_campaign=promo_02,1,1,0,1,1,1,SingleTouch
2025-09-03,KxDZJiN4,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,kFQ36EYArlZB,USA,Los Angeles,88016,1,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2025-02-03,KyEa8wtW,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,t4bb7bmsb5Mr,USA,Seattle,76175,2,0,https://www.subway.com/locations,1,1,0,1,1,1,SingleTouch
2024-10-25,LBtKNdN9,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,AN8MkEzR9Dkz,USA,Los Angeles,84675,2,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2025-07-15,LFXXmU5I,iPhone,Web Visits,Web Visits,Web Visits,1,0,1920x1080,lPJTQHikEYun,USA,Chicago,97282,2,0,https://www.subway.com/menu/footlongs?utm_source=email&utm_medium=push&utm_campaign=promo_05,1,1,0,1,1,1,SingleTouch
2025-05-29,LLq60ebe,iPhone,Web Visits,Web Visits,Web Visits,1,0,1366x768,ywg2lSERKV7M,USA,Los Angeles,78145,2,0,https://www.subway.com/locations?utm_source=email&utm_medium=push&utm_campaign=promo_10,1,1,0,1,1,1,SingleTouch
2025-06-05,LWHMsg1m,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,ZmQagJ3z6Pia,USA,Chicago,98742,3,0,https://www.subway.com/locations?utm_source=email&utm_medium=push&utm_campaign=promo_23,1,1,0,1,1,1,SingleTouch
2024-09-17,La3X2UfU,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,qHjceV76BP8v,USA,Miami,65334,1,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2025-08-23,LfRiuhpt,Android,Web Visits,Web Visits,Web Visits,1,0,1366x768,sXi38y7NU03T,USA,New York,41993,2,0,https://www.subway.com/menu?utm_source=email&utm_medium=email&utm_campaign=promo_06,1,1,0,1,1,1,SingleTouch
2025-04-07,LgjgkCDu,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,uO6mDPpILmwR,USA,New York,52087,2,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-07-25,LhX5CDQL,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,zYrE0Wj2tQ6j,USA,Chicago,20596,1,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2025-08-11,M41PREsI,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,9uN4uuWbf9DB,USA,Los Angeles,74671,3,0,https://www.subway.com/locations,1,1,0,1,1,1,SingleTouch
2025-02-27,M4Bkdgvn,Android,Web Visits,Web Visits,Web Visits,1,0,1080x2340,7Dyd36JHyIbg,USA,New York,12877,2,0,https://www.subway.com/menu/6-inch?utm_source=email&utm_medium=push&utm_campaign=promo_38,1,1,0,1,1,1,SingleTouch
2025-05-17,MBgYSh2P,Android,Web Visits,Web Visits,Web Visits,0,-1,1366x768,HO18aHR1fbiB,USA,Seattle,32172,3,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2024-10-13,MGhy5Kmq,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,kSnzVAZxTV01,USA,Seattle,50769,1,0,https://www.subway.com/menu/6-inch,1,1,0,1,1,1,SingleTouch
2025-04-16,MM9VThX0,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,XCBVlE7KAPgh,USA,Chicago,81276,2,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=push&utm_campaign=promo_11,1,1,0,1,1,1,SingleTouch
2024-09-15,MPfmCn60,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,wtyoAqf3MNVA,USA,Miami,93404,2,0,https://www.subway.com/rewards?utm_source=email&utm_medium=push&utm_campaign=promo_18,1,1,0,1,1,1,SingleTouch
2025-03-26,MRYCciep,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,gjqZOWQkjTam,USA,Seattle,28247,1,0,https://www.subway.com/?utm_source=subway_app&utm_medium=email&utm_campaign=promo_25,1,1,0,1,1,1,SingleTouch
2024-09-23,MfsW7Cyz,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,6KwKeALBaP9G,USA,Los Angeles,23194,1,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2024-11-28,MiKyBlFO,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,Jisb0CL9SmZy,USA,Los Angeles,34408,3,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2025-03-21,MtwgKGnj,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,tgp6ZnE42T56,USA,Seattle,16635,1,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=push&utm_campaign=promo_24,1,1,0,1,1,1,SingleTouch
2025-06-26,MzXubOrY,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,1uDILazAQZkv,USA,Seattle,95907,2,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2024-10-16,N6E32VUd,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,8lxyLPxj2uNB,USA,Chicago,98480,1,0,https://www.subway.com/catering?utm_source=subway_app&utm_medium=email&utm_campaign=promo_26,1,1,0,1,1,1,SingleTouch
2025-03-14,NIb6zLKQ,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1366x768,HP4PLv6skICu,USA,Seattle,28405,3,0,https://www.subway.com/menu/6-inch,1,1,0,1,1,1,SingleTouch
2025-06-19,NNNpPsFA,Android,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,3TgNViaIRube,USA,New York,31689,3,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-06-28,NTsRw6Ri,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,TokYOw4s9kGB,USA,Los Angeles,93749,3,0,https://www.subway.com/locations?utm_source=email&utm_medium=email&utm_campaign=promo_40,1,1,0,1,1,1,SingleTouch
2025-05-26,NjpiEQhK,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,fgLKs0WFvYB5,USA,Chicago,41211,3,0,https://www.subway.com/catering?utm_source=subway_app&utm_medium=push&utm_campaign=promo_14,1,1,0,1,1,1,SingleTouch
2024-12-15,NmDgita8,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,wQ9xM0FLbzZn,USA,Seattle,15564,3,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2025-04-16,NyXwNb3R,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,M3RdyMdE1dOb,USA,Chicago,45058,3,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-08-30,O0D6StPA,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,KvNzzRjYsojV,USA,Los Angeles,49961,3,0,https://www.subway.com/rewards?utm_source=subway_app&utm_medium=email&utm_campaign=promo_31,1,1,0,1,1,1,SingleTouch
2025-02-26,OFCam2Q7,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,5MAdP9A6gr7s,USA,Seattle,48236,3,0,https://www.subway.com/menu/footlongs?utm_source=email&utm_medium=push&utm_campaign=promo_10,1,1,0,1,1,1,SingleTouch
2024-12-26,OKg7FjvV,Android,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,udQCoBnAhOqa,USA,Miami,32274,2,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-02-19,OYNDeh15,Android,Web Visits,Web Visits,Web Visits,1,0,1179x2556,FwvxVYqgpURl,USA,Miami,12091,2,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=push&utm_campaign=promo_21,1,1,0,1,1,1,SingleTouch
2024-10-04,OaSkfF2B,Android,Web Visits,Web Visits,Web Visits,0,-1,1366x768,eb28Cgq1NeW6,USA,Seattle,29609,3,0,https://www.subway.com/menu/6-inch,1,1,0,1,1,1,SingleTouch
2024-09-16,ObF4OIsP,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1366x768,6IeKVYsyOuMt,USA,New York,28672,3,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2024-09-27,OeFDGxdF,Android,Web Visits,Web Visits,Web Visits,1,0,1179x2556,EoKkOvoSBPPn,USA,Seattle,32543,1,0,https://www.subway.com/deals?utm_source=subway_app&utm_medium=push&utm_campaign=promo_35,1,1,0,1,1,1,SingleTouch
2025-09-08,OhHGm5Xw,Android,Web Visits,Web Visits,Web Visits,0,-1,1366x768,xsu2B1HsDMM3,USA,New York,73108,1,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2024-12-21,OjtR469Y,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,Rvs3SUfe5JXm,USA,Chicago,47199,1,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2024-12-31,OlYxGohm,Android,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,ZGaHdrzYgNO6,USA,Seattle,16335,2,0,https://www.subway.com/,1,1,0,1,1,1,SingleTouch
2025-07-26,OllOQBzb,iPhone,Web Visits,Web Visits,Web Visits,1,0,1366x768,qjeeVbFciI9H,USA,Chicago,64539,1,0,https://www.subway.com/rewards?utm_source=subway_app&utm_medium=push&utm_campaign=promo_13,1,1,0,1,1,1,SingleTouch
2024-11-14,OluOdaCr,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,9Zgh5KDkAngC,USA,Chicago,68024,1,0,https://www.subway.com/?utm_source=email&utm_medium=push&utm_campaign=promo_24,1,1,0,1,1,1,SingleTouch
2025-03-26,P1jF7TsG,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,FmxWMPWtcuoK,USA,Seattle,96061,3,0,https://www.subway.com/deals,1,1,0,1,1,1,SingleTouch
2024-10-15,P32fNMGy,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,FxzQkwv9j1X8,USA,Seattle,72540,2,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-02-12,P4XJU3nB,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,atW5BW31q0FY,USA,Chicago,13195,1,0,https://www.subway.com/?utm_source=email&utm_medium=push&utm_campaign=promo_21,1,1,0,1,1,1,SingleTouch
2025-04-30,PBr1xiRU,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,byt8oKuN3vgi,USA,Chicago,63768,2,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=push&utm_campaign=promo_18,1,1,0,1,1,1,SingleTouch
2025-08-13,PNcKPRPz,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,rMe5zTPXIXFu,USA,Miami,44586,3,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=email&utm_campaign=promo_03,1,1,0,1,1,1,SingleTouch
2025-04-23,PTFCYbfs,Android,Web Visits,Web Visits,Web Visits,1,0,1080x2340,frfSTP3UFKSb,USA,Miami,34730,2,0,https://www.subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_13,1,1,0,1,1,1,SingleTouch
2024-09-30,PYcy4OqX,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,T6npFdyP70DN,USA,New York,13778,2,0,https://www.subway.com/menu/footlongs?utm_source=email&utm_medium=email&utm_campaign=promo_21,1,1,0,1,1,1,SingleTouch
2024-10-02,PYvK2g5H,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,lUpZ27fizFYS,USA,Los Angeles,93734,1,0,https://www.subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_34,1,1,0,1,1,1,SingleTouch
2025-06-25,PZSqNEm9,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,kR19GVsDkaBj,USA,New York,47033,3,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-02-08,PbgzAcJJ,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,pL0iQGkpIlZ3,USA,Miami,66761,2,0,https://www.subway.com/deals?utm_source=email&utm_medium=email&utm_campaign=promo_12,1,1,0,1,1,1,SingleTouch
2025-06-04,PeCDRHwi,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,FqYFWKSeq8ul,USA,Los Angeles,27555,1,0,https://www.subway.com/menu/6-inch,1,1,0,1,1,1,SingleTouch
2025-08-23,Pj6r0jed,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,1HhI0HPOWZcV,USA,New York,70088,2,0,https://www.subway.com/locations?utm_source=email&utm_medium=email&utm_campaign=promo_08,1,1,0,1,1,1,SingleTouch
2024-12-16,Prp9hbVl,Android,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,6Bq51xqz2u9Y,USA,Chicago,39514,3,0,https://www.subway.com/menu,1,1,0,1,1,1,SingleTouch
2024-12-14,PtDu7W7e,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,OIngeJVolEkl,USA,Chicago,19191,3,0,https://www.subway.com/catering?utm_source=subway_app&utm_medium=email&utm_campaign=promo_08,1,1,0,1,1,1,SingleTouch
2025-05-28,Q2hU5tGt,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,E5bYnR38fqxW,USA,New York,75775,3,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=email&utm_campaign=promo_27,1,1,0,1,1,1,SingleTouch
2025-05-06,Q4JlsgEi,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,QDN3reUeZ9oo,USA,Chicago,83236,1,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=email&utm_campaign=promo_08,1,1,0,1,1,1,SingleTouch
2024-12-22,Q8VS8IAL,Desktop,Web Visits,Web Visits,Web Visits,1,0,1920x1080,qiUgsTd8HbgD,USA,Los Angeles,77385,1,0,https://www.subway.com/menu/6-inch?utm_source=email&utm_medium=email&utm_campaign=promo_10,1,1,0,1,1,1,SingleTouch
2025-08-15,Q911xJPM,iPhone,Web Visits,Web Visits,Web Visits,1,0,1179x2556,pzxOrl245zL8,USA,Seattle,86381,3,0,https://www.subway.com/locations?utm_source=email&utm_medium=push&utm_campaign=promo_36,1,1,0,1,1,1,SingleTouch
2025-01-14,QEo2gw2J,Android,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,Z6QPedtiGQHn,USA,Chicago,32414,1,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-07-13,QLKHu7qn,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,sz19cc75Y1XK,USA,Seattle,70690,2,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-08-02,QTFjmsn9,Android,Web Visits,Web Visits,Web Visits,1,0,1080x2340,QoXaX2qqSyex,USA,Los Angeles,92138,2,0,https://www.subway.com/menu/6-inch?utm_source=subway_app&utm_medium=push&utm_campaign=promo_04,1,1,0,1,1,1,SingleTouch
2025-05-19,QTupqziQ,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,QQYD92P1i5Iy,USA,Los Angeles,53891,3,0,https://www.subway.com/?utm_source=email&utm_medium=push&utm_campaign=promo_29,1,1,0,1,1,1,SingleTouch
2024-09-22,QZ7mBhIo,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1080x2340,t5V6SjCEjxKr,USA,Miami,33882,1,0,https://www.subway.com/locations,1,1,0,1,1,1,SingleTouch
2024-11-19,QfkplJek,iPhone,Web Visits,Web Visits,Web Visits,1,0,1080x2340,sTHQCg38WeQb,USA,Los Angeles,72950,2,0,https://www.subway.com/menu/6-inch?utm_source=email&utm_medium=email&utm_campaign=promo_33,1,1,0,1,1,1,SingleTouch
2024-11-02,Qp29ZNRk,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,LLX5eiQvaoDv,USA,Los Angeles,53598,1,0,https://www.subway.com/rewards?utm_source=subway_app&utm_medium=push&utm_campaign=promo_36,1,1,0,1,1,1,SingleTouch
2024-10-08,QprI0Y6V,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,f4VC82yY4Byr,USA,New York,66175,1,0,https://www.subway.com/locations?utm_source=subway_app&utm_medium=email&utm_campaign=promo_14,1,1,0,1,1,1,SingleTouch
2024-10-28,QxTChgWQ,Android,Web Visits,Web Visits,Web Visits,1,0,1920x1080,8LtbLXmX4UUA,USA,Seattle,52823,1,0,https://www.subway.com/menu/6-inch?utm_source=subway_app&utm_medium=push&utm_campaign=promo_35,1,1,0,1,1,1,SingleTouch
2025-05-22,R02fP2PW,Desktop,Web Visits,Web Visits,Web Visits,1,0,1179x2556,QDTwLldK30G4,USA,Los Angeles,92895,1,0,https://www.subway.com/?utm_source=subway_app&utm_medium=push&utm_campaign=promo_40,1,1,0,1,1,1,SingleTouch
2025-07-10,R8KCDXsX,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,bFXuJXbGxMRM,USA,Miami,40871,2,0,https://www.subway.com/menu/footlongs,1,1,0,1,1,1,SingleTouch
2025-07-18,RC3nf5gi,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,kG7qfFoyj3G2,USA,New York,54471,1,0,https://www.subway.com/menu/footlongs?utm_source=subway_app&utm_medium=push&utm_campaign=promo_33,1,1,0,1,1,1,SingleTouch
2024-11-01,RFAT1CFk,Android,Web Visits,Web Visits,Web Visits,1,0,1080x2340,ADrBGrD5PMNd,USA,Miami,27163,2,0,https://www.subway.com/menu?utm_source=subway_app&utm_medium=email&utm_campaign=promo_39,1,1,0,1,1,1,SingleTouch
2025-08-22,RLSGjwbE,iPhone,Web Visits,Web Visits,Web Visits,0,-1,1920x1080,nYhQ5xTkUg3L,USA,Miami,28656,2,0,https://www.subway.com/rewards,1,1,0,1,1,1,SingleTouch
2025-09-05,RPBHAx3c,Desktop,Web Visits,Web Visits,Web Visits,1,0,1080x2340,8k6eLJCRPfyX,USA,New York,15789,1,0,https://www.subway.com/?utm_source=email&utm_medium=email&utm_campaign=promo_21,1,1,0,1,1,1,SingleTouch
2025-07-27,RPetSBU9,Android,Web Visits,Web Visits,Web Visits,0,-1,1366x768,eKGn8NBYi28f,USA,Miami,54647,3,0,https://www.subway.com/catering,1,1,0,1,1,1,SingleTouch
2025-09-01,RTdky9Oa,Android,Web Visits,Web Visits,Web Visits,1,0,1080x2340,gNMgNZqh9gb9,USA,New York,44848,2,0,https://www.subway.com/?utm_source=email&utm_medium=email&utm_campaign=promo_26,1,1,0,1,1,1,SingleTouch
2025-02-28,RU8VVQmx,Desktop,Web Visits,Web Visits,Web Visits,0,-1,1179x2556,dEfmmmMW0vMR,USA,Miami,51661,1,0,https://www.subway.com/menu/6-inch,1,1,0,1,1,1,SingleTouch
2025-04-16,RUIBIy0o,Android,Web Visits,Web Visits,Web Visits,1,0,1366x768,5bh5I4xAvX0q,USA,Los Angeles,38142,2,0,https://www.subway.com/menu/footlongs?utm_source=email&utm_medium=push&utm_campaign=promo_24,1,1,0,1,1,1,SingleTouch
